county,precinct,office,district,party,candidate,election_day,mail,provisional,votes
Butte,2214,President,,AIP,Rocky de la Fuente Guerra,0,4,0,4
Butte,2215,President,,AIP,Rocky de la Fuente Guerra,0,3,0,3
Butte,2216,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,2217,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,2801,President,,AIP,Rocky de la Fuente Guerra,0,3,0,3
Butte,2802,President,,AIP,Rocky de la Fuente Guerra,1,0,0,1
Butte,2804,President,,AIP,Rocky de la Fuente Guerra,0,2,0,2
Butte,2805,President,,AIP,Rocky de la Fuente Guerra,1,5,0,6
Butte,2901,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,2902,President,,AIP,Rocky de la Fuente Guerra,0,2,0,2
Butte,2903,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,2904,President,,AIP,Rocky de la Fuente Guerra,0,2,0,2
Butte,2905,President,,AIP,Rocky de la Fuente Guerra,1,2,0,3
Butte,3201,President,,AIP,Rocky de la Fuente Guerra,0,3,0,3
Butte,3202,President,,AIP,Rocky de la Fuente Guerra,0,4,0,4
Butte,3203,President,,AIP,Rocky de la Fuente Guerra,0,2,0,2
Butte,3204,President,,AIP,Rocky de la Fuente Guerra,0,1,0,1
Butte,3205,President,,AIP,Rocky de la Fuente Guerra,0,7,0,7
Butte,3206,President,,AIP,Rocky de la Fuente Guerra,0,1,0,1
Butte,3207,President,,AIP,Rocky de la Fuente Guerra,0,4,0,4
Butte,3208,President,,AIP,Rocky de la Fuente Guerra,0,5,0,5
Butte,3209,President,,AIP,Rocky de la Fuente Guerra,0,3,0,3
Butte,3210,President,,AIP,Rocky de la Fuente Guerra,0,5,0,5
Butte,3211,President,,AIP,Rocky de la Fuente Guerra,0,8,0,8
Butte,3212,President,,AIP,Rocky de la Fuente Guerra,0,6,1,7
Butte,3213,President,,AIP,Rocky de la Fuente Guerra,0,3,0,3
Butte,3214,President,,AIP,Rocky de la Fuente Guerra,0,5,0,5
Butte,3215,President,,AIP,Rocky de la Fuente Guerra,0,1,0,1
Butte,3216,President,,AIP,Rocky de la Fuente Guerra,0,1,0,1
Butte,3217,President,,AIP,Rocky de la Fuente Guerra,0,8,0,8
Butte,3218,President,,AIP,Rocky de la Fuente Guerra,0,2,0,2
Butte,3801,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,3802,President,,AIP,Rocky de la Fuente Guerra,0,1,0,1
Butte,3803,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,3901,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,3902,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,3903,President,,AIP,Rocky de la Fuente Guerra,0,1,0,1
Butte,3904,President,,AIP,Rocky de la Fuente Guerra,0,5,0,5
Butte,3905,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,3906,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,3907,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,4201,President,,AIP,Rocky de la Fuente Guerra,0,4,1,5
Butte,4202,President,,AIP,Rocky de la Fuente Guerra,2,3,0,5
Butte,4203,President,,AIP,Rocky de la Fuente Guerra,0,6,0,6
Butte,4204,President,,AIP,Rocky de la Fuente Guerra,0,3,0,3
Butte,4205,President,,AIP,Rocky de la Fuente Guerra,0,2,0,2
Butte,4206,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,4301,President,,AIP,Rocky de la Fuente Guerra,0,1,0,1
Butte,4302,President,,AIP,Rocky de la Fuente Guerra,0,4,0,4
Butte,4401,President,,AIP,Rocky de la Fuente Guerra,0,3,0,3
Butte,4801,President,,AIP,Rocky de la Fuente Guerra,0,9,0,9
Butte,4802,President,,AIP,Rocky de la Fuente Guerra,0,2,0,2
Butte,4803,President,,AIP,Rocky de la Fuente Guerra,0,5,1,6
Butte,4804,President,,AIP,Rocky de la Fuente Guerra,0,2,0,2
Butte,4805,President,,AIP,Rocky de la Fuente Guerra,0,2,0,2
Butte,4806,President,,AIP,Rocky de la Fuente Guerra,0,10,0,10
Butte,4807,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,4808,President,,AIP,Rocky de la Fuente Guerra,0,3,1,4
Butte,4901,President,,AIP,Rocky de la Fuente Guerra,0,1,0,1
Butte,4902,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,4903,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,4904,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,4905,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,4906,President,,AIP,Rocky de la Fuente Guerra,0,2,0,2
Butte,4907,President,,AIP,Rocky de la Fuente Guerra,0,1,0,1
Butte,4908,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,4909,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,4910,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,4911,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,4912,President,,AIP,Rocky de la Fuente Guerra,0,1,0,1
Butte,4913,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,5201,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,5202,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,5501,President,,AIP,Rocky de la Fuente Guerra,1,1,0,2
Butte,5502,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,5503,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,5504,President,,AIP,Rocky de la Fuente Guerra,0,1,0,1
Butte,5505,President,,AIP,Rocky de la Fuente Guerra,0,1,0,1
Butte,5506,President,,AIP,Rocky de la Fuente Guerra,0,1,0,1
Butte,5507,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,5508,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,5509,President,,AIP,Rocky de la Fuente Guerra,0,2,0,2
Butte,5510,President,,AIP,Rocky de la Fuente Guerra,0,1,0,1
Butte,5511,President,,AIP,Rocky de la Fuente Guerra,0,1,0,1
Butte,5512,President,,AIP,Rocky de la Fuente Guerra,0,2,0,2
Butte,5513,President,,AIP,Rocky de la Fuente Guerra,0,1,0,1
Butte,5801,President,,AIP,Rocky de la Fuente Guerra,0,5,0,5
Butte,5802,President,,AIP,Rocky de la Fuente Guerra,1,1,0,2
Butte,5803,President,,AIP,Rocky de la Fuente Guerra,0,3,0,3
Butte,5804,President,,AIP,Rocky de la Fuente Guerra,0,5,0,5
Butte,5805,President,,AIP,Rocky de la Fuente Guerra,0,2,0,2
Butte,5901,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,5902,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,5903,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,5904,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,5905,President,,AIP,Rocky de la Fuente Guerra,0,2,0,2
Butte,5906,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,5907,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,5908,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,5909,President,,AIP,Rocky de la Fuente Guerra,1,1,0,2
Butte,5910,President,,AIP,Rocky de la Fuente Guerra,0,2,0,2
Butte,5911,President,,AIP,Rocky de la Fuente Guerra,0,2,0,2
Butte,5912,President,,AIP,Rocky de la Fuente Guerra,0,1,0,1
Butte,5913,President,,AIP,Rocky de la Fuente Guerra,0,1,0,1
Butte,5914,President,,AIP,Rocky de la Fuente Guerra,0,2,0,2
Butte,5915,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,5916,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,1101,President,,PFP,Gloria LaRiva,0,5,0,5
Butte,1102,President,,PFP,Gloria LaRiva,0,3,0,3
Butte,1103,President,,PFP,Gloria LaRiva,0,9,0,9
Butte,1104,President,,PFP,Gloria LaRiva,0,5,0,5
Butte,1105,President,,PFP,Gloria LaRiva,0,3,0,3
Butte,1106,President,,PFP,Gloria LaRiva,0,3,0,3
Butte,1801,President,,PFP,Gloria LaRiva,0,3,0,3
Butte,1802,President,,PFP,Gloria LaRiva,0,4,0,4
Butte,1803,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,1804,President,,PFP,Gloria LaRiva,0,4,0,4
Butte,1805,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,1806,President,,PFP,Gloria LaRiva,0,4,0,4
Butte,1807,President,,PFP,Gloria LaRiva,0,2,0,2
Butte,1808,President,,PFP,Gloria LaRiva,0,2,1,3
Butte,1809,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,1810,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,1811,President,,PFP,Gloria LaRiva,1,5,0,6
Butte,1812,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,1813,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,1901,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,1902,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,1903,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,1904,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,1905,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,1906,President,,PFP,Gloria LaRiva,0,2,0,2
Butte,1907,President,,PFP,Gloria LaRiva,0,4,0,4
Butte,1908,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,1909,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,1910,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,1911,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,1912,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,1913,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,1914,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,1915,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,1916,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,1917,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,1918,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,2201,President,,PFP,Gloria LaRiva,0,2,0,2
Butte,2202,President,,PFP,Gloria LaRiva,0,2,0,2
Butte,2203,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,2204,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,2205,President,,PFP,Gloria LaRiva,0,2,0,2
Butte,2206,President,,PFP,Gloria LaRiva,0,5,0,5
Butte,2207,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,2208,President,,PFP,Gloria LaRiva,0,5,0,5
Butte,2209,President,,PFP,Gloria LaRiva,0,3,0,3
Butte,2210,President,,PFP,Gloria LaRiva,0,2,0,2
Butte,2211,President,,PFP,Gloria LaRiva,0,2,0,2
Butte,2212,President,,PFP,Gloria LaRiva,0,13,0,13
Butte,2213,President,,PFP,Gloria LaRiva,0,3,1,4
Butte,2214,President,,PFP,Gloria LaRiva,0,7,0,7
Butte,2215,President,,PFP,Gloria LaRiva,0,3,1,4
Butte,2216,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,2217,President,,PFP,Gloria LaRiva,0,6,0,6
Butte,2801,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,2802,President,,PFP,Gloria LaRiva,0,2,0,2
Butte,2804,President,,PFP,Gloria LaRiva,0,1,1,2
Butte,2805,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,2901,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,2902,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,2903,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,2904,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,2905,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,3201,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,3202,President,,PFP,Gloria LaRiva,0,4,0,4
Butte,3203,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,3204,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,3205,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,3206,President,,PFP,Gloria LaRiva,0,2,0,2
Butte,3207,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,3208,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,3209,President,,PFP,Gloria LaRiva,0,4,0,4
Butte,3210,President,,PFP,Gloria LaRiva,0,7,0,7
Butte,3211,President,,PFP,Gloria LaRiva,0,4,0,4
Butte,3212,President,,PFP,Gloria LaRiva,0,5,0,5
Butte,3213,President,,PFP,Gloria LaRiva,0,2,1,3
Butte,3214,President,,PFP,Gloria LaRiva,0,4,0,4
Butte,3215,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,3216,President,,PFP,Gloria LaRiva,0,3,0,3
Butte,3217,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,3218,President,,PFP,Gloria LaRiva,0,2,0,2
Butte,3801,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,3802,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,3803,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,3901,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,3902,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,3903,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,3904,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,3905,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,3906,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,3907,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,4201,President,,PFP,Gloria LaRiva,0,3,0,3
Butte,4202,President,,PFP,Gloria LaRiva,1,7,0,8
Butte,4203,President,,PFP,Gloria LaRiva,0,3,0,3
Butte,4204,President,,PFP,Gloria LaRiva,0,4,0,4
Butte,4205,President,,PFP,Gloria LaRiva,0,2,0,2
Butte,4206,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,4301,President,,PFP,Gloria LaRiva,0,6,0,6
Butte,4302,President,,PFP,Gloria LaRiva,0,3,0,3
Butte,4401,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,4801,President,,PFP,Gloria LaRiva,0,7,0,7
Butte,4802,President,,PFP,Gloria LaRiva,1,3,0,4
Butte,4803,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,4804,President,,PFP,Gloria LaRiva,1,3,0,4
Butte,4805,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,4806,President,,PFP,Gloria LaRiva,0,6,0,6
Butte,4807,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,4808,President,,PFP,Gloria LaRiva,0,2,0,2
Butte,4901,President,,PFP,Gloria LaRiva,0,2,0,2
Butte,4902,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,4903,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,4904,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,4905,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,4906,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,4907,President,,PFP,Gloria LaRiva,0,2,0,2
Butte,4908,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,4909,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,4910,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,4911,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,4912,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,4913,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,5201,President,,PFP,Gloria LaRiva,0,2,0,2
Butte,5202,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,5501,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,5502,President,,PFP,Gloria LaRiva,1,0,0,1
Butte,5503,President,,PFP,Gloria LaRiva,0,2,0,2
Butte,5504,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,5505,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,5506,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,5507,President,,PFP,Gloria LaRiva,1,0,0,1
Butte,5508,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,5509,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,5510,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,5511,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,5512,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,5513,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,5801,President,,PFP,Gloria LaRiva,0,3,0,3
Butte,5802,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,5803,President,,PFP,Gloria LaRiva,0,15,0,15
Butte,5804,President,,PFP,Gloria LaRiva,0,4,0,4
Butte,5805,President,,PFP,Gloria LaRiva,0,5,0,5
Butte,5901,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,5902,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,5903,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,5904,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,5905,President,,PFP,Gloria LaRiva,0,2,0,2
Butte,5906,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,5907,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,5908,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,5909,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,5910,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,5911,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,5912,President,,PFP,Gloria LaRiva,0,1,0,1
Butte,5913,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,5914,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,5915,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,5916,President,,PFP,Gloria LaRiva,0,0,0,0
Butte,1101,U.S. House,1,DEM,Audrey Denney,0,417,6,423
Butte,1102,U.S. House,1,DEM,Audrey Denney,2,510,6,518
Butte,1103,U.S. House,1,DEM,Audrey Denney,4,562,6,572
Butte,1104,U.S. House,1,DEM,Audrey Denney,1,429,6,436
Butte,1105,U.S. House,1,DEM,Audrey Denney,3,333,2,338
Butte,1106,U.S. House,1,DEM,Audrey Denney,6,358,6,370
Butte,1801,U.S. House,1,DEM,Audrey Denney,1,317,1,319
Butte,1802,U.S. House,1,DEM,Audrey Denney,0,296,0,296
Butte,1803,U.S. House,1,DEM,Audrey Denney,0,151,2,153
Butte,1804,U.S. House,1,DEM,Audrey Denney,6,293,5,304
Butte,1805,U.S. House,1,DEM,Audrey Denney,3,486,2,491
Butte,1806,U.S. House,1,DEM,Audrey Denney,3,499,3,505
Butte,1807,U.S. House,1,DEM,Audrey Denney,1,250,4,255
Butte,1808,U.S. House,1,DEM,Audrey Denney,4,334,5,343
Butte,1809,U.S. House,1,DEM,Audrey Denney,5,293,2,300
Butte,1810,U.S. House,1,DEM,Audrey Denney,1,167,0,168
Butte,1811,U.S. House,1,DEM,Audrey Denney,5,194,1,200
Butte,1812,U.S. House,1,DEM,Audrey Denney,1,122,4,127
Butte,1813,U.S. House,1,DEM,Audrey Denney,0,31,0,31
Butte,1901,U.S. House,1,DEM,Audrey Denney,0,97,0,97
Butte,1902,U.S. House,1,DEM,Audrey Denney,0,10,0,10
Butte,1903,U.S. House,1,DEM,Audrey Denney,0,0,0,0
Butte,1904,U.S. House,1,DEM,Audrey Denney,0,0,0,0
Butte,1905,U.S. House,1,DEM,Audrey Denney,0,0,0,0
Butte,1906,U.S. House,1,DEM,Audrey Denney,0,81,0,81
Butte,1907,U.S. House,1,DEM,Audrey Denney,0,153,2,155
Butte,1908,U.S. House,1,DEM,Audrey Denney,2,81,3,86
Butte,1909,U.S. House,1,DEM,Audrey Denney,0,34,0,34
Butte,1910,U.S. House,1,DEM,Audrey Denney,1,134,1,136
Butte,1911,U.S. House,1,DEM,Audrey Denney,1,140,1,142
Butte,1912,U.S. House,1,DEM,Audrey Denney,0,29,0,29
Butte,1913,U.S. House,1,DEM,Audrey Denney,0,175,0,175
Butte,1914,U.S. House,1,DEM,Audrey Denney,0,11,0,11
Butte,1915,U.S. House,1,DEM,Audrey Denney,0,15,0,15
Butte,1916,U.S. House,1,DEM,Audrey Denney,0,6,0,6
Butte,1917,U.S. House,1,DEM,Audrey Denney,1,78,0,79
Butte,1918,U.S. House,1,DEM,Audrey Denney,0,22,0,22
Butte,2201,U.S. House,1,DEM,Audrey Denney,20,834,7,861
Butte,2202,U.S. House,1,DEM,Audrey Denney,11,541,7,559
Butte,2203,U.S. House,1,DEM,Audrey Denney,16,550,4,570
Butte,2204,U.S. House,1,DEM,Audrey Denney,13,1436,16,1465
Butte,2205,U.S. House,1,DEM,Audrey Denney,6,284,4,294
Butte,2206,U.S. House,1,DEM,Audrey Denney,10,787,48,845
Butte,2207,U.S. House,1,DEM,Audrey Denney,0,8,1,9
Butte,2208,U.S. House,1,DEM,Audrey Denney,18,829,71,918
Butte,2209,U.S. House,1,DEM,Audrey Denney,18,758,61,837
Butte,2210,U.S. House,1,DEM,Audrey Denney,7,320,28,355
Butte,2211,U.S. House,1,DEM,Audrey Denney,9,360,8,377
Butte,2212,U.S. House,1,DEM,Audrey Denney,51,1602,34,1687
Butte,2213,U.S. House,1,DEM,Audrey Denney,10,764,24,798
Butte,2214,U.S. House,1,DEM,Audrey Denney,3,570,17,590
Butte,2215,U.S. House,1,DEM,Audrey Denney,16,587,4,607
Butte,2216,U.S. House,1,DEM,Audrey Denney,1,207,2,210
Butte,2217,U.S. House,1,DEM,Audrey Denney,10,429,3,442
Butte,2801,U.S. House,1,DEM,Audrey Denney,15,737,7,759
Butte,2802,U.S. House,1,DEM,Audrey Denney,1,465,1,467
Butte,2804,U.S. House,1,DEM,Audrey Denney,7,445,3,455
Butte,2805,U.S. House,1,DEM,Audrey Denney,2,481,2,485
Butte,2901,U.S. House,1,DEM,Audrey Denney,0,157,0,157
Butte,2902,U.S. House,1,DEM,Audrey Denney,0,193,2,195
Butte,2903,U.S. House,1,DEM,Audrey Denney,0,1,0,1
Butte,2904,U.S. House,1,DEM,Audrey Denney,2,129,3,134
Butte,2905,U.S. House,1,DEM,Audrey Denney,9,151,2,162
Butte,3201,U.S. House,1,DEM,Audrey Denney,2,574,6,582
Butte,3202,U.S. House,1,DEM,Audrey Denney,1,1556,13,1570
Butte,3203,U.S. House,1,DEM,Audrey Denney,3,1034,17,1054
Butte,3204,U.S. House,1,DEM,Audrey Denney,4,249,3,256
Butte,3205,U.S. House,1,DEM,Audrey Denney,2,897,15,914
Butte,3206,U.S. House,1,DEM,Audrey Denney,1,624,6,631
Butte,3207,U.S. House,1,DEM,Audrey Denney,0,340,0,340
Butte,3208,U.S. House,1,DEM,Audrey Denney,2,1246,10,1258
Butte,3209,U.S. House,1,DEM,Audrey Denney,15,1036,11,1062
Butte,3210,U.S. House,1,DEM,Audrey Denney,4,1023,12,1039
Butte,3211,U.S. House,1,DEM,Audrey Denney,24,1124,17,1165
Butte,3212,U.S. House,1,DEM,Audrey Denney,6,700,14,720
Butte,3213,U.S. House,1,DEM,Audrey Denney,15,626,18,659
Butte,3214,U.S. House,1,DEM,Audrey Denney,0,865,6,871
Butte,3215,U.S. House,1,DEM,Audrey Denney,0,713,5,718
Butte,3216,U.S. House,1,DEM,Audrey Denney,2,797,5,804
Butte,3217,U.S. House,1,DEM,Audrey Denney,6,766,12,784
Butte,3218,U.S. House,1,DEM,Audrey Denney,0,486,3,489
Butte,3801,U.S. House,1,DEM,Audrey Denney,0,0,0,0
Butte,3802,U.S. House,1,DEM,Audrey Denney,1,409,0,410
Butte,3803,U.S. House,1,DEM,Audrey Denney,0,0,0,0
Butte,3901,U.S. House,1,DEM,Audrey Denney,0,4,0,4
Butte,3902,U.S. House,1,DEM,Audrey Denney,0,183,1,184
Butte,3903,U.S. House,1,DEM,Audrey Denney,1,95,1,97
Butte,3904,U.S. House,1,DEM,Audrey Denney,1,244,3,248
Butte,3905,U.S. House,1,DEM,Audrey Denney,0,8,0,8
Butte,3906,U.S. House,1,DEM,Audrey Denney,0,14,0,14
Butte,3907,U.S. House,1,DEM,Audrey Denney,0,2,1,3
Butte,4201,U.S. House,1,DEM,Audrey Denney,13,816,70,899
Butte,4202,U.S. House,1,DEM,Audrey Denney,35,1097,39,1171
Butte,4203,U.S. House,1,DEM,Audrey Denney,25,789,15,829
Butte,4204,U.S. House,1,DEM,Audrey Denney,10,612,11,633
Butte,4205,U.S. House,1,DEM,Audrey Denney,17,556,11,584
Butte,4206,U.S. House,1,DEM,Audrey Denney,2,41,4,47
Butte,4301,U.S. House,1,DEM,Audrey Denney,14,731,11,756
Butte,4302,U.S. House,1,DEM,Audrey Denney,17,528,11,556
Butte,4401,U.S. House,1,DEM,Audrey Denney,2,284,2,288
Butte,4801,U.S. House,1,DEM,Audrey Denney,0,477,6,483
Butte,4802,U.S. House,1,DEM,Audrey Denney,1,388,3,392
Butte,4803,U.S. House,1,DEM,Audrey Denney,2,209,3,214
Butte,4804,U.S. House,1,DEM,Audrey Denney,16,330,4,350
Butte,4805,U.S. House,1,DEM,Audrey Denney,5,264,4,273
Butte,4806,U.S. House,1,DEM,Audrey Denney,6,569,2,577
Butte,4807,U.S. House,1,DEM,Audrey Denney,2,130,3,135
Butte,4808,U.S. House,1,DEM,Audrey Denney,10,954,10,974
Butte,4901,U.S. House,1,DEM,Audrey Denney,1,192,1,194
Butte,4902,U.S. House,1,DEM,Audrey Denney,0,0,0,0
Butte,4903,U.S. House,1,DEM,Audrey Denney,0,0,0,0
Butte,4904,U.S. House,1,DEM,Audrey Denney,0,0,0,0
Butte,4905,U.S. House,1,DEM,Audrey Denney,0,53,1,54
Butte,4906,U.S. House,1,DEM,Audrey Denney,0,78,0,78
Butte,4907,U.S. House,1,DEM,Audrey Denney,0,12,0,12
Butte,4908,U.S. House,1,DEM,Audrey Denney,0,18,0,18
Butte,4909,U.S. House,1,DEM,Audrey Denney,1,11,2,14
Butte,4910,U.S. House,1,DEM,Audrey Denney,0,0,0,0
Butte,4911,U.S. House,1,DEM,Audrey Denney,0,38,2,40
Butte,4912,U.S. House,1,DEM,Audrey Denney,0,49,0,49
Butte,4913,U.S. House,1,DEM,Audrey Denney,0,18,0,18
Butte,5201,U.S. House,1,DEM,Audrey Denney,16,804,9,829
Butte,5202,U.S. House,1,DEM,Audrey Denney,0,0,0,0
Butte,5501,U.S. House,1,DEM,Audrey Denney,0,70,0,70
Butte,5502,U.S. House,1,DEM,Audrey Denney,6,94,1,101
Butte,5503,U.S. House,1,DEM,Audrey Denney,1,68,1,70
Butte,5504,U.S. House,1,DEM,Audrey Denney,1,77,0,78
Butte,5505,U.S. House,1,DEM,Audrey Denney,4,150,2,156
Butte,5506,U.S. House,1,DEM,Audrey Denney,3,133,1,137
Butte,5507,U.S. House,1,DEM,Audrey Denney,2,80,2,84
Butte,5508,U.S. House,1,DEM,Audrey Denney,3,56,0,59
Butte,5509,U.S. House,1,DEM,Audrey Denney,6,129,3,138
Butte,5510,U.S. House,1,DEM,Audrey Denney,4,121,3,128
Butte,5511,U.S. House,1,DEM,Audrey Denney,2,182,0,184
Butte,5512,U.S. House,1,DEM,Audrey Denney,1,196,2,199
Butte,5513,U.S. House,1,DEM,Audrey Denney,0,131,5,136
Butte,5801,U.S. House,1,DEM,Audrey Denney,1,202,2,205
Butte,5802,U.S. House,1,DEM,Audrey Denney,9,355,3,367
Butte,5803,U.S. House,1,DEM,Audrey Denney,14,673,12,699
Butte,5804,U.S. House,1,DEM,Audrey Denney,8,278,2,288
Butte,5805,U.S. House,1,DEM,Audrey Denney,2,119,0,121
