county,precinct,office,district,party,candidate,votes,early voting,election day,provisional,mail
Siskiyou,P3004 GRENADA,U.S. House,1,REP,"JOSEPH LETOURNEAU IV",6,3,3,0,3
Siskiyou,P3006 LAKE SHASTINA M,U.S. House,1,REP,"JOSEPH LETOURNEAU IV",3,3,0,0,3
Siskiyou,P3007 LAKE SHASTINA E,U.S. House,1,REP,"JOSEPH LETOURNEAU IV",4,4,0,0,4
Siskiyou,P3009 MAYTEN,U.S. House,1,REP,"JOSEPH LETOURNEAU IV",3,3,0,1,2
Siskiyou,P3014 SISSON,U.S. House,1,REP,"JOSEPH LETOURNEAU IV",4,3,1,0,3
Siskiyou,P3111 WEED 1,U.S. House,1,REP,"JOSEPH LETOURNEAU IV",6,6,0,1,5
Siskiyou,P3112 WEED 2,U.S. House,1,REP,"JOSEPH LETOURNEAU IV",2,2,0,0,2
Siskiyou,P4030 FOREST MTN,U.S. House,1,REP,"JOSEPH LETOURNEAU IV",3,2,1,1,1
Siskiyou,P4110 YREKA 1,U.S. House,1,REP,"JOSEPH LETOURNEAU IV",2,1,1,0,1
Siskiyou,P4112 YREKA 2,U.S. House,1,REP,"JOSEPH LETOURNEAU IV",4,4,0,0,4
Siskiyou,P4115 YREKA 3,U.S. House,1,REP,"JOSEPH LETOURNEAU IV",1,1,0,0,1
Siskiyou,P4116 YREKA 4,U.S. House,1,REP,"JOSEPH LETOURNEAU IV",4,2,2,0,2
Siskiyou,P4118 YREKA 5,U.S. House,1,REP,"JOSEPH LETOURNEAU IV",2,2,0,0,2
Siskiyou,P4121 YREKA 6,U.S. House,1,REP,"JOSEPH LETOURNEAU IV",3,3,0,0,3
Siskiyou,P5003 GREENVIEW CONS,U.S. House,1,REP,"JOSEPH LETOURNEAU IV",3,3,0,0,3
Siskiyou,P5005 ETNA 2,U.S. House,1,REP,"JOSEPH LETOURNEAU IV",2,2,0,0,2
Siskiyou,P5008 FT JONES 2,U.S. House,1,REP,"JOSEPH LETOURNEAU IV",3,1,2,0,1
Siskiyou,P5011 HAPPY CAMP,U.S. House,1,REP,"JOSEPH LETOURNEAU IV",8,7,1,1,6
Siskiyou,P5103 ETNA 1,U.S. House,1,REP,"JOSEPH LETOURNEAU IV",0,0,0,0,0
Siskiyou,P5107 FT JONES 1,U.S. House,1,REP,"JOSEPH LETOURNEAU IV",3,2,1,0,2
Siskiyou,M1001 BOGUS,U.S. House,1,DEM,"ROB LYDON",5,5,0,0,5
Siskiyou,M1006 SHASTA CONS,U.S. House,1,DEM,"ROB LYDON",5,5,0,0,5
Siskiyou,M1009 MACDOEL,U.S. House,1,DEM,"ROB LYDON",0,0,0,0,0
Siskiyou,M1014 PONDOSA CONS,U.S. House,1,DEM,"ROB LYDON",8,8,0,0,8
Siskiyou,M1015 MCCLOUD 3,U.S. House,1,DEM,"ROB LYDON",3,3,0,0,3
Siskiyou,M1060 BUTTE CONS,U.S. House,1,DEM,"ROB LYDON",3,3,0,0,3
Siskiyou,M1117 TULELAKE 1,U.S. House,1,DEM,"ROB LYDON",3,3,0,0,3
Siskiyou,M3002 GAZELLE CONS,U.S. House,1,DEM,"ROB LYDON",0,0,0,0,0
Siskiyou,M3013 WARREN,U.S. House,1,DEM,"ROB LYDON",5,5,0,0,5
Siskiyou,M4001 DELPHIC CONS,U.S. House,1,DEM,"ROB LYDON",3,3,0,0,3
Siskiyou,M4032 GREENHORN CONS,U.S. House,1,DEM,"ROB LYDON",2,2,0,0,2
Siskiyou,M5000 HENLEY,U.S. House,1,DEM,"ROB LYDON",0,0,0,0,0
Siskiyou,M5001 CALLAHAN CONS,U.S. House,1,DEM,"ROB LYDON",5,5,0,0,5
Siskiyou,M5009 KLAMATH CONS,U.S. House,1,DEM,"ROB LYDON",7,7,0,0,7
Siskiyou,M5012 HORNBROOK,U.S. House,1,DEM,"ROB LYDON",2,2,0,0,2
Siskiyou,M5018 SEIAD,U.S. House,1,DEM,"ROB LYDON",3,3,0,0,3
Siskiyou,M5025 WALKER CONS,U.S. House,1,DEM,"ROB LYDON",8,8,0,0,8
Siskiyou,M5026 COTTONWOOD CONS,U.S. House,1,DEM,"ROB LYDON",2,2,0,0,2
Siskiyou,M5038 GREENHORN 5,U.S. House,1,DEM,"ROB LYDON",7,7,0,0,7
Siskiyou,P1000 MCCLOUD CONS,U.S. House,1,DEM,"ROB LYDON",16,10,6,1,9
Siskiyou,P1002 MONTAGUE 2,U.S. House,1,DEM,"ROB LYDON",2,2,0,0,2
Siskiyou,P1003 WILLOW CREEK,U.S. House,1,DEM,"ROB LYDON",9,6,3,0,6
Siskiyou,P1026 BIG SPRINGS,U.S. House,1,DEM,"ROB LYDON",8,8,0,0,8
Siskiyou,P1105 DORRIS 1,U.S. House,1,DEM,"ROB LYDON",8,6,2,0,6
Siskiyou,P1110 MONTAGUE 1,U.S. House,1,DEM,"ROB LYDON",16,13,3,0,13
Siskiyou,P2009 DUNSMUIR 3,U.S. House,1,DEM,"ROB LYDON",6,6,0,0,6
Siskiyou,P2014 MT SHASTA 3,U.S. House,1,DEM,"ROB LYDON",6,4,2,0,4
Siskiyou,P2015 MT SHASTA 5,U.S. House,1,DEM,"ROB LYDON",12,10,2,1,9
Siskiyou,P2019 KINSTREY,U.S. House,1,DEM,"ROB LYDON",13,7,6,0,7
Siskiyou,P2100 DUNSMUIR CONS,U.S. House,1,DEM,"ROB LYDON",27,22,5,0,22
Siskiyou,P2110 MT SHASTA 1,U.S. House,1,DEM,"ROB LYDON",22,19,3,2,17
Siskiyou,P2111 MT SHASTA 2,U.S. House,1,DEM,"ROB LYDON",16,10,6,0,10
Siskiyou,P2115 MT SHASTA 4,U.S. House,1,DEM,"ROB LYDON",15,14,1,3,11
Siskiyou,P3000 BUTTEVILLE,U.S. House,1,DEM,"ROB LYDON",17,12,5,0,12
Siskiyou,P3004 GRENADA,U.S. House,1,DEM,"ROB LYDON",7,7,0,0,7
Siskiyou,P3006 LAKE SHASTINA M,U.S. House,1,DEM,"ROB LYDON",18,15,3,1,14
Siskiyou,P3007 LAKE SHASTINA E,U.S. House,1,DEM,"ROB LYDON",24,21,3,0,21
Siskiyou,P3009 MAYTEN,U.S. House,1,DEM,"ROB LYDON",3,2,1,0,2
Siskiyou,P3014 SISSON,U.S. House,1,DEM,"ROB LYDON",6,6,0,0,6
Siskiyou,P3111 WEED 1,U.S. House,1,DEM,"ROB LYDON",17,10,7,1,9
Siskiyou,P3112 WEED 2,U.S. House,1,DEM,"ROB LYDON",12,7,5,1,6
Siskiyou,P4030 FOREST MTN,U.S. House,1,DEM,"ROB LYDON",6,6,0,1,5
Siskiyou,P4110 YREKA 1,U.S. House,1,DEM,"ROB LYDON",13,12,1,0,12
Siskiyou,P4112 YREKA 2,U.S. House,1,DEM,"ROB LYDON",9,8,1,0,8
Siskiyou,P4115 YREKA 3,U.S. House,1,DEM,"ROB LYDON",21,18,3,1,17
Siskiyou,P4116 YREKA 4,U.S. House,1,DEM,"ROB LYDON",10,8,2,0,8
Siskiyou,P4118 YREKA 5,U.S. House,1,DEM,"ROB LYDON",13,11,2,0,11
Siskiyou,P4121 YREKA 6,U.S. House,1,DEM,"ROB LYDON",6,4,2,0,4
Siskiyou,P5003 GREENVIEW CONS,U.S. House,1,DEM,"ROB LYDON",10,6,4,0,6
Siskiyou,P5005 ETNA 2,U.S. House,1,DEM,"ROB LYDON",10,9,1,0,9
Siskiyou,P5008 FT JONES 2,U.S. House,1,DEM,"ROB LYDON",2,2,0,0,2
Siskiyou,P5011 HAPPY CAMP,U.S. House,1,DEM,"ROB LYDON",16,9,7,1,8
Siskiyou,P5103 ETNA 1,U.S. House,1,DEM,"ROB LYDON",2,2,0,0,2
Siskiyou,P5107 FT JONES 1,U.S. House,1,DEM,"ROB LYDON",10,9,1,0,9
Siskiyou,M1001 BOGUS,U.S. House,1,DEM,"AUDREY DENNEY",32,32,0,0,32
Siskiyou,M1006 SHASTA CONS,U.S. House,1,DEM,"AUDREY DENNEY",28,28,0,0,28
Siskiyou,M1009 MACDOEL,U.S. House,1,DEM,"AUDREY DENNEY",31,31,0,0,31
Siskiyou,M1014 PONDOSA CONS,U.S. House,1,DEM,"AUDREY DENNEY",27,27,0,1,26
Siskiyou,M1015 MCCLOUD 3,U.S. House,1,DEM,"AUDREY DENNEY",60,60,0,1,59
Siskiyou,M1060 BUTTE CONS,U.S. House,1,DEM,"AUDREY DENNEY",16,16,0,0,16
Siskiyou,M1117 TULELAKE 1,U.S. House,1,DEM,"AUDREY DENNEY",20,20,0,0,20
Siskiyou,M3002 GAZELLE CONS,U.S. House,1,DEM,"AUDREY DENNEY",31,31,0,1,30
Siskiyou,M3013 WARREN,U.S. House,1,DEM,"AUDREY DENNEY",40,40,0,0,40
Siskiyou,M4001 DELPHIC CONS,U.S. House,1,DEM,"AUDREY DENNEY",33,33,0,1,32
Siskiyou,M4032 GREENHORN CONS,U.S. House,1,DEM,"AUDREY DENNEY",27,27,0,0,27
Siskiyou,M5000 HENLEY,U.S. House,1,DEM,"AUDREY DENNEY",20,20,0,0,20
Siskiyou,M5001 CALLAHAN CONS,U.S. House,1,DEM,"AUDREY DENNEY",62,62,0,1,61
Siskiyou,M5009 KLAMATH CONS,U.S. House,1,DEM,"AUDREY DENNEY",52,52,0,1,51
Siskiyou,M5012 HORNBROOK,U.S. House,1,DEM,"AUDREY DENNEY",16,16,0,0,16
Siskiyou,M5018 SEIAD,U.S. House,1,DEM,"AUDREY DENNEY",40,40,0,2,38
Siskiyou,M5025 WALKER CONS,U.S. House,1,DEM,"AUDREY DENNEY",64,64,0,1,63
Siskiyou,M5026 COTTONWOOD CONS,U.S. House,1,DEM,"AUDREY DENNEY",23,23,0,0,23
Siskiyou,M5038 GREENHORN 5,U.S. House,1,DEM,"AUDREY DENNEY",43,43,0,1,42
Siskiyou,P1000 MCCLOUD CONS,U.S. House,1,DEM,"AUDREY DENNEY",174,124,50,3,121
Siskiyou,P1002 MONTAGUE 2,U.S. House,1,DEM,"AUDREY DENNEY",35,26,9,0,26
Siskiyou,P1003 WILLOW CREEK,U.S. House,1,DEM,"AUDREY DENNEY",86,70,16,2,68
Siskiyou,P1026 BIG SPRINGS,U.S. House,1,DEM,"AUDREY DENNEY",70,49,21,0,49
Siskiyou,P1105 DORRIS 1,U.S. House,1,DEM,"AUDREY DENNEY",34,27,7,1,26
Siskiyou,P1110 MONTAGUE 1,U.S. House,1,DEM,"AUDREY DENNEY",102,74,28,4,70
Siskiyou,P2009 DUNSMUIR 3,U.S. House,1,DEM,"AUDREY DENNEY",67,49,18,0,49
Siskiyou,P2014 MT SHASTA 3,U.S. House,1,DEM,"AUDREY DENNEY",311,237,74,2,235
Siskiyou,P2015 MT SHASTA 5,U.S. House,1,DEM,"AUDREY DENNEY",247,200,47,3,197
Siskiyou,P2019 KINSTREY,U.S. House,1,DEM,"AUDREY DENNEY",305,235,70,10,225
Siskiyou,P2100 DUNSMUIR CONS,U.S. House,1,DEM,"AUDREY DENNEY",328,220,108,5,215
Siskiyou,P2110 MT SHASTA 1,U.S. House,1,DEM,"AUDREY DENNEY",261,184,77,5,179
Siskiyou,P2111 MT SHASTA 2,U.S. House,1,DEM,"AUDREY DENNEY",337,246,91,8,238
Siskiyou,P2115 MT SHASTA 4,U.S. House,1,DEM,"AUDREY DENNEY",307,239,68,10,229
Siskiyou,P3000 BUTTEVILLE,U.S. House,1,DEM,"AUDREY DENNEY",305,265,40,3,262
Siskiyou,P3004 GRENADA,U.S. House,1,DEM,"AUDREY DENNEY",86,69,17,0,69
Siskiyou,P3006 LAKE SHASTINA M,U.S. House,1,DEM,"AUDREY DENNEY",173,141,32,2,139
Siskiyou,P3007 LAKE SHASTINA E,U.S. House,1,DEM,"AUDREY DENNEY",267,227,40,0,227
Siskiyou,P3009 MAYTEN,U.S. House,1,DEM,"AUDREY DENNEY",53,41,12,1,40
Siskiyou,P3014 SISSON,U.S. House,1,DEM,"AUDREY DENNEY",224,180,44,1,179
Siskiyou,P3111 WEED 1,U.S. House,1,DEM,"AUDREY DENNEY",125,89,36,7,82
Siskiyou,P3112 WEED 2,U.S. House,1,DEM,"AUDREY DENNEY",138,103,35,4,99
Siskiyou,P4030 FOREST MTN,U.S. House,1,DEM,"AUDREY DENNEY",97,82,15,0,82
Siskiyou,P4110 YREKA 1,U.S. House,1,DEM,"AUDREY DENNEY",169,138,31,9,129
Siskiyou,P4112 YREKA 2,U.S. House,1,DEM,"AUDREY DENNEY",152,116,36,1,115
Siskiyou,P4115 YREKA 3,U.S. House,1,DEM,"AUDREY DENNEY",126,93,33,1,92
Siskiyou,P4116 YREKA 4,U.S. House,1,DEM,"AUDREY DENNEY",117,86,31,3,83
Siskiyou,P4118 YREKA 5,U.S. House,1,DEM,"AUDREY DENNEY",153,112,41,1,111
Siskiyou,P4121 YREKA 6,U.S. House,1,DEM,"AUDREY DENNEY",107,84,23,1,83
Siskiyou,P5003 GREENVIEW CONS,U.S. House,1,DEM,"AUDREY DENNEY",162,124,38,2,122
Siskiyou,P5005 ETNA 2,U.S. House,1,DEM,"AUDREY DENNEY",177,133,44,0,133
Siskiyou,P5008 FT JONES 2,U.S. House,1,DEM,"AUDREY DENNEY",100,71,29,1,70
Siskiyou,P5011 HAPPY CAMP,U.S. House,1,DEM,"AUDREY DENNEY",108,49,59,1,48
Siskiyou,P5103 ETNA 1,U.S. House,1,DEM,"AUDREY DENNEY",89,66,23,2,64
Siskiyou,P5107 FT JONES 1,U.S. House,1,DEM,"AUDREY DENNEY",63,46,17,2,44
Siskiyou,M1001 BOGUS,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,M1006 SHASTA CONS,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,M1009 MACDOEL,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,M1014 PONDOSA CONS,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,M1015 MCCLOUD 3,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,M1060 BUTTE CONS,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,M1117 TULELAKE 1,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,M3002 GAZELLE CONS,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,M3013 WARREN,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,M4001 DELPHIC CONS,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,M4032 GREENHORN CONS,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,M5000 HENLEY,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,M5001 CALLAHAN CONS,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,M5009 KLAMATH CONS,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,M5012 HORNBROOK,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,M5018 SEIAD,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,M5025 WALKER CONS,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,M5026 COTTONWOOD CONS,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,M5038 GREENHORN 5,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P1000 MCCLOUD CONS,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P1002 MONTAGUE 2,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P1003 WILLOW CREEK,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P1026 BIG SPRINGS,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P1105 DORRIS 1,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P1110 MONTAGUE 1,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P2009 DUNSMUIR 3,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P2014 MT SHASTA 3,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P2015 MT SHASTA 5,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P2019 KINSTREY,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P2100 DUNSMUIR CONS,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P2110 MT SHASTA 1,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P2111 MT SHASTA 2,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P2115 MT SHASTA 4,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P3000 BUTTEVILLE,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P3004 GRENADA,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P3006 LAKE SHASTINA M,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P3007 LAKE SHASTINA E,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P3009 MAYTEN,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P3014 SISSON,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P3111 WEED 1,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P3112 WEED 2,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P4030 FOREST MTN,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P4110 YREKA 1,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P4112 YREKA 2,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P4115 YREKA 3,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P4116 YREKA 4,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P4118 YREKA 5,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P4121 YREKA 6,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P5003 GREENVIEW CONS,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P5005 ETNA 2,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P5008 FT JONES 2,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P5011 HAPPY CAMP,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P5103 ETNA 1,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,P5107 FT JONES 1,U.S. House,1,DEM,"KENNETH E SWANSON",0,0,0,0,0
Siskiyou,M1001 BOGUS,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M1006 SHASTA CONS,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M1009 MACDOEL,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M1014 PONDOSA CONS,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M1015 MCCLOUD 3,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M1060 BUTTE CONS,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M1117 TULELAKE 1,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M3002 GAZELLE CONS,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M3013 WARREN,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M4001 DELPHIC CONS,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M4032 GREENHORN CONS,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M5000 HENLEY,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M5001 CALLAHAN CONS,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M5009 KLAMATH CONS,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M5012 HORNBROOK,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M5018 SEIAD,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M5025 WALKER CONS,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M5026 COTTONWOOD CONS,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M5038 GREENHORN 5,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P1000 MCCLOUD CONS,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P1002 MONTAGUE 2,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P1003 WILLOW CREEK,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P1026 BIG SPRINGS,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P1105 DORRIS 1,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P1110 MONTAGUE 1,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P2009 DUNSMUIR 3,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P2014 MT SHASTA 3,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P2015 MT SHASTA 5,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P2019 KINSTREY,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P2100 DUNSMUIR CONS,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P2110 MT SHASTA 1,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P2111 MT SHASTA 2,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P2115 MT SHASTA 4,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P3000 BUTTEVILLE,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P3004 GRENADA,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P3006 LAKE SHASTINA M,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P3007 LAKE SHASTINA E,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P3009 MAYTEN,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P3014 SISSON,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P3111 WEED 1,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P3112 WEED 2,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P4030 FOREST MTN,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P4110 YREKA 1,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P4112 YREKA 2,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P4115 YREKA 3,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P4116 YREKA 4,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P4118 YREKA 5,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P4121 YREKA 6,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P5003 GREENVIEW CONS,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P5005 ETNA 2,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P5008 FT JONES 2,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P5011 HAPPY CAMP,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P5103 ETNA 1,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P5107 FT JONES 1,U.S. House,1,DEM,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M1001 BOGUS,State Senate,1,DEM,"PAMELA DAWN SWARTZ",31,31,0,0,31
Siskiyou,M1006 SHASTA CONS,State Senate,1,DEM,"PAMELA DAWN SWARTZ",27,27,0,0,27
Siskiyou,M1009 MACDOEL,State Senate,1,DEM,"PAMELA DAWN SWARTZ",28,28,0,0,28
Siskiyou,M1014 PONDOSA CONS,State Senate,1,DEM,"PAMELA DAWN SWARTZ",27,27,0,1,26
Siskiyou,M1015 MCCLOUD 3,State Senate,1,DEM,"PAMELA DAWN SWARTZ",50,50,0,1,49
Siskiyou,M1060 BUTTE CONS,State Senate,1,DEM,"PAMELA DAWN SWARTZ",14,14,0,0,14
Siskiyou,M1117 TULELAKE 1,State Senate,1,DEM,"PAMELA DAWN SWARTZ",17,17,0,0,17
Siskiyou,M3002 GAZELLE CONS,State Senate,1,DEM,"PAMELA DAWN SWARTZ",23,23,0,1,22
Siskiyou,M3013 WARREN,State Senate,1,DEM,"PAMELA DAWN SWARTZ",36,36,0,0,36
Siskiyou,M4001 DELPHIC CONS,State Senate,1,DEM,"PAMELA DAWN SWARTZ",29,29,0,1,28
Siskiyou,M4032 GREENHORN CONS,State Senate,1,DEM,"PAMELA DAWN SWARTZ",19,19,0,0,19
Siskiyou,M5000 HENLEY,State Senate,1,DEM,"PAMELA DAWN SWARTZ",13,13,0,0,13
Siskiyou,M5001 CALLAHAN CONS,State Senate,1,DEM,"PAMELA DAWN SWARTZ",58,58,0,1,57
Siskiyou,M5009 KLAMATH CONS,State Senate,1,DEM,"PAMELA DAWN SWARTZ",52,52,0,1,51
Siskiyou,M5012 HORNBROOK,State Senate,1,DEM,"PAMELA DAWN SWARTZ",11,11,0,0,11
Siskiyou,M5018 SEIAD,State Senate,1,DEM,"PAMELA DAWN SWARTZ",39,39,0,1,38
Siskiyou,M5025 WALKER CONS,State Senate,1,DEM,"PAMELA DAWN SWARTZ",55,55,0,1,54
Siskiyou,M5026 COTTONWOOD CONS,State Senate,1,DEM,"PAMELA DAWN SWARTZ",23,23,0,0,23
Siskiyou,M5038 GREENHORN 5,State Senate,1,DEM,"PAMELA DAWN SWARTZ",39,39,0,1,38
Siskiyou,P1000 MCCLOUD CONS,State Senate,1,DEM,"PAMELA DAWN SWARTZ",133,95,38,4,91
Siskiyou,P1002 MONTAGUE 2,State Senate,1,DEM,"PAMELA DAWN SWARTZ",23,15,8,0,15
Siskiyou,P1003 WILLOW CREEK,State Senate,1,DEM,"PAMELA DAWN SWARTZ",70,57,13,1,56
Siskiyou,P1026 BIG SPRINGS,State Senate,1,DEM,"PAMELA DAWN SWARTZ",66,51,15,0,51
