county,precinct,office,district,party,candidate,votes,election_day,absentee,mail
Tulare,199841   MB STRATHMORE,US Senate,,Dem,Dianne Feinstein,34,,,
Tulare,199842   MB PORTERVILLE,US Senate,,Dem,Dianne Feinstein,2,,,
Tulare,199843   MB WOODVILLE,US Senate,,Dem,Dianne Feinstein,14,,,
Tulare,199844   MB PORTERVILLE,US Senate,,Dem,Dianne Feinstein,1,,,
Tulare,199845   MB PORTERVILLE,US Senate,,Dem,Dianne Feinstein,19,,,
Tulare,199846   MB WOODVILLE,US Senate,,Dem,Dianne Feinstein,0,,,
Tulare,199847   MB STRATHMORE,US Senate,,Dem,Dianne Feinstein,9,,,
Tulare,199848   MB STRATHMORE,US Senate,,Dem,Dianne Feinstein,17,,,
Tulare,199849   MB STRATHMORE,US Senate,,Dem,Dianne Feinstein,3,,,
Tulare,199850   MB STRATHMORE,US Senate,,Dem,Dianne Feinstein,5,,,
Tulare,199851   MB STRATHMORE,US Senate,,Dem,Dianne Feinstein,23,,,
Tulare,199853   MB STRATHMORE,US Senate,,Dem,Dianne Feinstein,0,,,
Tulare,205105   MISSIONARY BAPTIST,US Senate,,Dem,Dianne Feinstein,434,,,
Tulare,205106   CHURCH OF GOD #1,US Senate,,Dem,Dianne Feinstein,201,,,
Tulare,205201   CHURCH OF GOD #2,US Senate,,Dem,Dianne Feinstein,415,,,
Tulare,205302   WAYSIDE,US Senate,,Dem,Dianne Feinstein,459,,,
Tulare,205305   TULARE CO. AG. #2,US Senate,,Dem,Dianne Feinstein,276,,,
Tulare,205401   GARDEN SCHOOL,US Senate,,Dem,Dianne Feinstein,403,,,
Tulare,205405   TULARE COMM. CHUR,US Senate,,Dem,Dianne Feinstein,543,,,
Tulare,205501   PROSPERITY BAPTIST,US Senate,,Dem,Dianne Feinstein,468,,,
Tulare,205502   PROSPERITY BAPTIST,US Senate,,Dem,Dianne Feinstein,472,,,
Tulare,205504   TULARE MEM.,US Senate,,Dem,Dianne Feinstein,517,,,
Tulare,205801   MB TULARE,US Senate,,Dem,Dianne Feinstein,16,,,
Tulare,205802   MB TULARE,US Senate,,Dem,Dianne Feinstein,140,,,
Tulare,205803   MB TULARE,US Senate,,Dem,Dianne Feinstein,135,,,
Tulare,205864   MB TULARE,US Senate,,Dem,Dianne Feinstein,100,,,
Tulare,299017   TULARE CO. AG. #1,US Senate,,Dem,Dianne Feinstein,74,,,
Tulare,299701   TIPTON MEM.,US Senate,,Dem,Dianne Feinstein,116,,,
Tulare,299748   EARLIMART MEM.,US Senate,,Dem,Dianne Feinstein,268,,,
Tulare,299801   MB TULARE,US Senate,,Dem,Dianne Feinstein,6,,,
Tulare,299802   MB TULARE,US Senate,,Dem,Dianne Feinstein,322,,,
Tulare,299803   MB TULARE,US Senate,,Dem,Dianne Feinstein,160,,,
Tulare,299804   MB CORCORAN,US Senate,,Dem,Dianne Feinstein,3,,,
Tulare,299805   MB TIPTON,US Senate,,Dem,Dianne Feinstein,14,,,
Tulare,299806   MB WOODVILLE,US Senate,,Dem,Dianne Feinstein,4,,,
Tulare,299807   MB TULARE,US Senate,,Dem,Dianne Feinstein,4,,,
Tulare,299809   MB RICHGROVE,US Senate,,Dem,Dianne Feinstein,12,,,
Tulare,299810   MB DUCOR,US Senate,,Dem,Dianne Feinstein,2,,,
Tulare,299811   MB POPLAR,US Senate,,Dem,Dianne Feinstein,5,,,
Tulare,299812   MB TERRA BELLA,US Senate,,Dem,Dianne Feinstein,16,,,
Tulare,299813   MB TERRA BELLA,US Senate,,Dem,Dianne Feinstein,9,,,
Tulare,299815   MB ALLENSWORTH,US Senate,,Dem,Dianne Feinstein,25,,,
Tulare,299816   MB EARLIMART,US Senate,,Dem,Dianne Feinstein,77,,,
Tulare,299817   MB RICHGROVE,US Senate,,Dem,Dianne Feinstein,0,,,
Tulare,299818   MB POPLAR,US Senate,,Dem,Dianne Feinstein,0,,,
Tulare,299819   MB PIXLEY,US Senate,,Dem,Dianne Feinstein,190,,,
Tulare,299820   MB PIXLEY,US Senate,,Dem,Dianne Feinstein,27,,,
Tulare,299821   MB ALPAUGH,US Senate,,Dem,Dianne Feinstein,20,,,
Tulare,299822   MB ALPAUGH,US Senate,,Dem,Dianne Feinstein,11,,,
Tulare,299823   MB TIPTON,US Senate,,Dem,Dianne Feinstein,19,,,
Tulare,299825   MB EARLIMART,US Senate,,Dem,Dianne Feinstein,0,,,
Tulare,306001   VISALIA NAZ #1,US Senate,,Dem,Dianne Feinstein,100,,,
Tulare,306002   VISALIA COMM. CHUR,US Senate,,Dem,Dianne Feinstein,375,,,
Tulare,306003   VISALIA,US Senate,,Dem,Dianne Feinstein,276,,,
Tulare,306008   GATEWAY #1,US Senate,,Dem,Dianne Feinstein,603,,,
Tulare,306009   VISALIA,US Senate,,Dem,Dianne Feinstein,587,,,
Tulare,306017   CHRIST LUTHERAN #1,US Senate,,Dem,Dianne Feinstein,321,,,
Tulare,306019   CHRIST LUTHERAN #2,US Senate,,Dem,Dianne Feinstein,456,,,
Tulare,306021,US Senate,,Dem,Dianne Feinstein,405,,,
Tulare,306026   GATEWAY #2,US Senate,,Dem,Dianne Feinstein,416,,,
Tulare,306027   VISALIA NAZ #2,US Senate,,Dem,Dianne Feinstein,317,,,
Tulare,306030   VISALIA COMM. CHUR,US Senate,,Dem,Dianne Feinstein,595,,,
Tulare,306037   VISALIA,US Senate,,Dem,Dianne Feinstein,272,,,
Tulare,306039   VISALIA,US Senate,,Dem,Dianne Feinstein,564,,,
Tulare,306801   MB VISALIA,US Senate,,Dem,Dianne Feinstein,39,,,
Tulare,306803   MB VISALIA,US Senate,,Dem,Dianne Feinstein,2,,,
Tulare,306804   MB VISALIA,US Senate,,Dem,Dianne Feinstein,2,,,
Tulare,306805   MB VISALIA,US Senate,,Dem,Dianne Feinstein,34,,,
Tulare,306806   MB VISALIA,US Senate,,Dem,Dianne Feinstein,4,,,
Tulare,306910   P.P.A.V. HALL,US Senate,,Dem,Dianne Feinstein,343,,,
Tulare,306912   VISALIA 1ST CHRISTIA,US Senate,,Dem,Dianne Feinstein,505,,,
Tulare,306914   VISALIA 1ST CHRISTIA,US Senate,,Dem,Dianne Feinstein,402,,,
Tulare,306915   ANTHONY COMM. CTR,US Senate,,Dem,Dianne Feinstein,381,,,
Tulare,306918   MANUEL HERNANDEZ,US Senate,,Dem,Dianne Feinstein,277,,,
Tulare,306923   SONS OF ITALY #1,US Senate,,Dem,Dianne Feinstein,495,,,
Tulare,306927   SONS OF ITALY #4,US Senate,,Dem,Dianne Feinstein,601,,,
Tulare,306931   SONS OF ITALY #3,US Senate,,Dem,Dianne Feinstein,436,,,
Tulare,306951   SONS OF ITALY #2,US Senate,,Dem,Dianne Feinstein,307,,,
Tulare,399801   MB VISALIA,US Senate,,Dem,Dianne Feinstein,20,,,
Tulare,399802   MB VISALIA,US Senate,,Dem,Dianne Feinstein,45,,,
Tulare,399803   MB VISALIA,US Senate,,Dem,Dianne Feinstein,2,,,
Tulare,399804   MB VISALIA,US Senate,,Dem,Dianne Feinstein,16,,,
Tulare,399805   MB VISALIA,US Senate,,Dem,Dianne Feinstein,26,,,
Tulare,399806   MB VISALIA,US Senate,,Dem,Dianne Feinstein,7,,,
Tulare,399807   MB VISALIA,US Senate,,Dem,Dianne Feinstein,0,,,
Tulare,399808   MB GOSHEN,US Senate,,Dem,Dianne Feinstein,3,,,
Tulare,399809   MB GOSHEN,US Senate,,Dem,Dianne Feinstein,10,,,
Tulare,399810   MB VISALIA,US Senate,,Dem,Dianne Feinstein,1,,,
Tulare,399812   MB GOSHEN,US Senate,,Dem,Dianne Feinstein,0,,,
Tulare,401101   DINUBA COMM. CTR. #,US Senate,,Dem,Dianne Feinstein,215,,,
Tulare,401201   DINUBA MEM.,US Senate,,Dem,Dianne Feinstein,229,,,
Tulare,401301   DINUBA COMM. CTR. #,US Senate,,Dem,Dianne Feinstein,170,,,
Tulare,401303   DINUBA COMM. CTR. #,US Senate,,Dem,Dianne Feinstein,79,,,
Tulare,401401   DINUBA CHRISTIAN,US Senate,,Dem,Dianne Feinstein,419,,,
Tulare,401505   DINUBA COMM. CTR. #,US Senate,,Dem,Dianne Feinstein,117,,,
Tulare,401801   MB DINUBA,US Senate,,Dem,Dianne Feinstein,65,,,
Tulare,401802   MB DINUBA,US Senate,,Dem,Dianne Feinstein,207,,,
Tulare,406905   MANUEL HERNANDEZ,US Senate,,Dem,Dianne Feinstein,438,,,
Tulare,406917   MANUEL HERNANDEZ,US Senate,,Dem,Dianne Feinstein,335,,,
Tulare,407001   WOODLAKE MEM. #1,US Senate,,Dem,Dianne Feinstein,379,,,
Tulare,407004   WOODLAKE MEM. #2,US Senate,,Dem,Dianne Feinstein,116,,,
Tulare,499006   GOSHEN CSD,US Senate,,Dem,Dianne Feinstein,228,,,
Tulare,499044   KINGSBURG FIRE STA,US Senate,,Dem,Dianne Feinstein,66,,,
Tulare,499048   ELBOW CREEK,US Senate,,Dem,Dianne Feinstein,109,,,
Tulare,499102   GRACE COMM. #4,US Senate,,Dem,Dianne Feinstein,175,,,
Tulare,499116   CUTLER SCHOOL,US Senate,,Dem,Dianne Feinstein,138,,,
Tulare,499117   OROSI MEM. #1,US Senate,,Dem,Dianne Feinstein,215,,,
Tulare,499118   OROSI MEM. #2,US Senate,,Dem,Dianne Feinstein,143,,,
Tulare,499232   IVANHOE MEM.,US Senate,,Dem,Dianne Feinstein,190,,,
Tulare,499313   WOODLAKE MEM. #3,US Senate,,Dem,Dianne Feinstein,94,,,
Tulare,499801   MB DINUBA,US Senate,,Dem,Dianne Feinstein,435,,,
Tulare,499802   MB MONSON-SULTANA,US Senate,,Dem,Dianne Feinstein,81,,,
Tulare,499803   MB VISALIA,US Senate,,Dem,Dianne Feinstein,9,,,
Tulare,499805   MB IVANHOE,US Senate,,Dem,Dianne Feinstein,0,,,
Tulare,499806   MB VISALIA,US Senate,,Dem,Dianne Feinstein,11,,,
Tulare,499807   MB VISALIA,US Senate,,Dem,Dianne Feinstein,54,,,
Tulare,499808   MB VISALIA,US Senate,,Dem,Dianne Feinstein,8,,,
Tulare,499809   MB GOSHEN,US Senate,,Dem,Dianne Feinstein,13,,,
Tulare,499811   MB CUTLER-OROSI,US Senate,,Dem,Dianne Feinstein,68,,,
Tulare,499812   MB TRAVER,US Senate,,Dem,Dianne Feinstein,132,,,
Tulare,499813   MB KINGSBURG,US Senate,,Dem,Dianne Feinstein,0,,,
Tulare,499814   MB VISALIA,US Senate,,Dem,Dianne Feinstein,1,,,
Tulare,499815   MB IVANHOE,US Senate,,Dem,Dianne Feinstein,221,,,
Tulare,499816   MB CULTER-OROSI,US Senate,,Dem,Dianne Feinstein,18,,,
Tulare,499817   MB CUTLER-OROSI,US Senate,,Dem,Dianne Feinstein,113,,,
Tulare,499818   MB CULTER-OROSI,US Senate,,Dem,Dianne Feinstein,98,,,
Tulare,499819   MB CUTLER-OROSI,US Senate,,Dem,Dianne Feinstein,16,,,
Tulare,499820   MB YETTEM,US Senate,,Dem,Dianne Feinstein,7,,,
Tulare,499821   MB EXETER,US Senate,,Dem,Dianne Feinstein,40,,,
Tulare,499822   MB YETTEM,US Senate,,Dem,Dianne Feinstein,11,,,
Tulare,499823   MB WOODLAKE,US Senate,,Dem,Dianne Feinstein,23,,,
Tulare,499824   MB WOODLAKE,US Senate,,Dem,Dianne Feinstein,51,,,
Tulare,499825   MB WOODLAKE,US Senate,,Dem,Dianne Feinstein,25,,,
Tulare,499826   MB YETTEM,US Senate,,Dem,Dianne Feinstein,0,,,
Tulare,499827   MB YETTEM,US Senate,,Dem,Dianne Feinstein,0,,,
Tulare,499828   MB WOODLAKE,US Senate,,Dem,Dianne Feinstein,14,,,
Tulare,499829   MB WOODLKAE,US Senate,,Dem,Dianne Feinstein,23,,,
Tulare,499830   MB BADGER,US Senate,,Dem,Dianne Feinstein,7,,,
Tulare,499832   MB ORANGE COVE,US Senate,,Dem,Dianne Feinstein,26,,,
Tulare,499834   MB WOODLAKE,US Senate,,Dem,Dianne Feinstein,4,,,
Tulare,499836   MB CUTLER-OROSI,US Senate,,Dem,Dianne Feinstein,1,,,
Tulare,499837   MB YETTEM,US Senate,,Dem,Dianne Feinstein,0,,,
Tulare,504001   PORTERVILLE,US Senate,,Dem,Dianne Feinstein,306,,,
Tulare,504002   PORTERVILLE,US Senate,,Dem,Dianne Feinstein,186,,,
Tulare,504005   PORTERVILLE MEM. #1,US Senate,,Dem,Dianne Feinstein,77,,,
Tulare,504011   PORTERVILLE MEM. #2,US Senate,,Dem,Dianne Feinstein,112,,,
Tulare,504012   PORTERVILLE,US Senate,,Dem,Dianne Feinstein,249,,,
Tulare,504801   MB PORTERVILLE,US Senate,,Dem,Dianne Feinstein,142,,,
Tulare,504802   MB PORTERVILLE,US Senate,,Dem,Dianne Feinstein,127,,,
Tulare,504803   MB PORTERVILLE,US Senate,,Dem,Dianne Feinstein,0,,,
Tulare,504804   MB PORTERVILLE,US Senate,,Dem,Dianne Feinstein,41,,,
Tulare,504805   MB PORTERVILLE,US Senate,,Dem,Dianne Feinstein,17,,,
Tulare,504807   MB PORTERVILLE,US Senate,,Dem,Dianne Feinstein,42,,,
Tulare,504901   PORTERVILLE MEM. #3,US Senate,,Dem,Dianne Feinstein,228,,,
Tulare,504903   PORTERVILLE,US Senate,,Dem,Dianne Feinstein,300,,,
Tulare,504905   PORTERVILLE,US Senate,,Dem,Dianne Feinstein,457,,,
Tulare,504907   PORTERVILLE MEM. #4,US Senate,,Dem,Dianne Feinstein,197,,,
Tulare,504909   HENDERSON BAPTIST,US Senate,,Dem,Dianne Feinstein,70,,,
Tulare,504915   HENDERSON BAPTIST,US Senate,,Dem,Dianne Feinstein,283,,,
Tulare,504919   PORTERVILLE,US Senate,,Dem,Dianne Feinstein,208,,,
Tulare,504936   GRAND AVE. METHOD,US Senate,,Dem,Dianne Feinstein,363,,,
Tulare,599108   RICHGROVE MEM.,US Senate,,Dem,Dianne Feinstein,111,,,
Tulare,599306   SPRINGVILLE MEM.,US Senate,,Dem,Dianne Feinstein,546,,,
Tulare,599315   TULE RIVER,US Senate,,Dem,Dianne Feinstein,35,,,
Tulare,599350   TERRA BELLA MEM.,US Senate,,Dem,Dianne Feinstein,198,,,
Tulare,599555   PORTERVILLE,US Senate,,Dem,Dianne Feinstein,155,,,
Tulare,599801   MB WOODVILLE,US Senate,,Dem,Dianne Feinstein,1,,,
Tulare,599802   MB YOKOHL VALLEY,US Senate,,Dem,Dianne Feinstein,26,,,
Tulare,599803   MB SPRINGVILLE,US Senate,,Dem,Dianne Feinstein,170,,,
Tulare,599804   MB SPRINGVILLE,US Senate,,Dem,Dianne Feinstein,0,,,
Tulare,599806   MB PORTERVILLE,US Senate,,Dem,Dianne Feinstein,180,,,
Tulare,599807   MB PORTERVILLE,US Senate,,Dem,Dianne Feinstein,4,,,
Tulare,599808   MB PORTERVILLE,US Senate,,Dem,Dianne Feinstein,11,,,
Tulare,599809   MB PORTERVILLE,US Senate,,Dem,Dianne Feinstein,47,,,
Tulare,599810   MB PORTERVILLE,US Senate,,Dem,Dianne Feinstein,11,,,
Tulare,599811   MB INYOKERN,US Senate,,Dem,Dianne Feinstein,8,,,
Tulare,599812   MB POSEY,US Senate,,Dem,Dianne Feinstein,6,,,
Tulare,599813   MB TERRA BELLA,US Senate,,Dem,Dianne Feinstein,4,,,
Tulare,599814   MB TERRA BELLA,US Senate,,Dem,Dianne Feinstein,6,,,
Tulare,599815   MB TERRA BELLA,US Senate,,Dem,Dianne Feinstein,13,,,
Tulare,599816   MB TERRA BELLA,US Senate,,Dem,Dianne Feinstein,38,,,
Tulare,599817   MB TERRA BELLA,US Senate,,Dem,Dianne Feinstein,19,,,
Tulare,599819   MB PORTERVILLE,US Senate,,Dem,Dianne Feinstein,118,,,
Tulare,599820   MB POPLAR,US Senate,,Dem,Dianne Feinstein,52,,,
Tulare,599821   MB PORTERVILLE,US Senate,,Dem,Dianne Feinstein,24,,,
Tulare,599822   MB POPLAR,US Senate,,Dem,Dianne Feinstein,0,,,
Tulare,599824   MB PORTERVILLE,US Senate,,Dem,Dianne Feinstein,9,,,
Tulare,599825   MB PORTERVILLE,US Senate,,Dem,Dianne Feinstein,1,,,
Tulare,599826   MB DUCOR,US Senate,,Dem,Dianne Feinstein,53,,,
Tulare,599827   MB RICHGROVE,US Senate,,Dem,Dianne Feinstein,1,,,
Tulare,102001   EXETER MEM. #1,US Senate,,Rep,Kevin DeLeon,529,,,
Tulare,102004   EXETER MEM. #2,US Senate,,Rep,Kevin DeLeon,675,,,
Tulare,102009   EXETER MEM. #3,US Senate,,Rep,Kevin DeLeon,273,,,
Tulare,103001   LINDSAY MEM. #1,US Senate,,Rep,Kevin DeLeon,681,,,
Tulare,103801   MB LINDSAY,US Senate,,Rep,Kevin DeLeon,174,,,
Tulare,106002   SIERRA BAPTIST #1,US Senate,,Rep,Kevin DeLeon,712,,,
Tulare,106003   CAL FIRE #1,US Senate,,Rep,Kevin DeLeon,627,,,
Tulare,106005   CAL FIRE #2,US Senate,,Rep,Kevin DeLeon,958,,,
Tulare,106010   SIERRA BAPTIST #2,US Senate,,Rep,Kevin DeLeon,741,,,
Tulare,106801   MB VISALIA,US Senate,,Rep,Kevin DeLeon,79,,,
Tulare,106802   MB VISALIA,US Senate,,Rep,Kevin DeLeon,59,,,
Tulare,106803   MB VISALIA,US Senate,,Rep,Kevin DeLeon,5,,,
Tulare,106901   GRACE COMM. #1,US Senate,,Rep,Kevin DeLeon,139,,,
Tulare,106902   GRACE COMM. #2,US Senate,,Rep,Kevin DeLeon,668,,,
Tulare,106910   GRACE COMM. #3,US Senate,,Rep,Kevin DeLeon,266,,,
Tulare,108005   FARMERSVILLE CITY H,US Senate,,Rep,Kevin DeLeon,626,,,
Tulare,108801   MB FARMERSVILLE,US Senate,,Rep,Kevin DeLeon,195,,,
Tulare,199306   THREE RIVERS MEM.,US Senate,,Rep,Kevin DeLeon,551,,,
Tulare,199537   LINDSAY MEM. #2,US Senate,,Rep,Kevin DeLeon,79,,,
Tulare,199801   MB EXETER,US Senate,,Rep,Kevin DeLeon,474,,,
Tulare,199802   MB VISALIA,US Senate,,Rep,Kevin DeLeon,137,,,
Tulare,199803   MB VISALIA,US Senate,,Rep,Kevin DeLeon,33,,,
Tulare,199804   MB VISALIA,US Senate,,Rep,Kevin DeLeon,15,,,
Tulare,199805   MB FARMERSVILLE,US Senate,,Rep,Kevin DeLeon,46,,,
Tulare,199806   MB FARMERSVILLE,US Senate,,Rep,Kevin DeLeon,18,,,
Tulare,199807   MB FARMERSVILLE,US Senate,,Rep,Kevin DeLeon,84,,,
Tulare,199808   MB VISALIA,US Senate,,Rep,Kevin DeLeon,2,,,
Tulare,199809   MB SUNDALE,US Senate,,Rep,Kevin DeLeon,2,,,
Tulare,199810   MB TULARE,US Senate,,Rep,Kevin DeLeon,22,,,
Tulare,199811   MB TULARE,US Senate,,Rep,Kevin DeLeon,8,,,
Tulare,199813   MB STRATHMORE,US Senate,,Rep,Kevin DeLeon,24,,,
Tulare,199814   MB STRATHMORE,US Senate,,Rep,Kevin DeLeon,26,,,
Tulare,199815   MB WOODVILLE,US Senate,,Rep,Kevin DeLeon,49,,,
Tulare,199817   MB LINDSAY,US Senate,,Rep,Kevin DeLeon,233,,,
Tulare,199818   MB WOODVILLE,US Senate,,Rep,Kevin DeLeon,27,,,
Tulare,199819   MB FARMERSVILLE,US Senate,,Rep,Kevin DeLeon,12,,,
Tulare,199821   MB EXETER,US Senate,,Rep,Kevin DeLeon,30,,,
Tulare,199822   MB FARMERSVILLE,US Senate,,Rep,Kevin DeLeon,2,,,
Tulare,199823   MB VISALIA,US Senate,,Rep,Kevin DeLeon,18,,,
Tulare,199824   MB FARMERSVILLE,US Senate,,Rep,Kevin DeLeon,1,,,
Tulare,199825   MB FARMERSVILLE,US Senate,,Rep,Kevin DeLeon,24,,,
Tulare,199826   MB WOODLAKE,US Senate,,Rep,Kevin DeLeon,2,,,
Tulare,199827   MB YOKOHL VALLEY,US Senate,,Rep,Kevin DeLeon,158,,,
Tulare,199828   MB EXETER,US Senate,,Rep,Kevin DeLeon,265,,,
Tulare,199830   MB LEMON COVE,US Senate,,Rep,Kevin DeLeon,19,,,
Tulare,199831   MB THREE RIVERS,US Senate,,Rep,Kevin DeLeon,22,,,
Tulare,199835   MB STRATHMORE,US Senate,,Rep,Kevin DeLeon,229,,,
Tulare,199836   MB STRATHMORE,US Senate,,Rep,Kevin DeLeon,242,,,
Tulare,199838   MB WOODLAKE,US Senate,,Rep,Kevin DeLeon,0,,,
Tulare,199839   MB LINDSAY,US Senate,,Rep,Kevin DeLeon,18,,,
Tulare,199840   MB STRATHMORE,US Senate,,Rep,Kevin DeLeon,119,,,
Tulare,199841   MB STRATHMORE,US Senate,,Rep,Kevin DeLeon,70,,,
Tulare,199842   MB PORTERVILLE,US Senate,,Rep,Kevin DeLeon,0,,,
Tulare,199843   MB WOODVILLE,US Senate,,Rep,Kevin DeLeon,25,,,
Tulare,199844   MB PORTERVILLE,US Senate,,Rep,Kevin DeLeon,2,,,
Tulare,199845   MB PORTERVILLE,US Senate,,Rep,Kevin DeLeon,29,,,
Tulare,199846   MB WOODVILLE,US Senate,,Rep,Kevin DeLeon,0,,,
Tulare,199847   MB STRATHMORE,US Senate,,Rep,Kevin DeLeon,33,,,
Tulare,199848   MB STRATHMORE,US Senate,,Rep,Kevin DeLeon,25,,,
Tulare,199849   MB STRATHMORE,US Senate,,Rep,Kevin DeLeon,19,,,
Tulare,199850   MB STRATHMORE,US Senate,,Rep,Kevin DeLeon,20,,,
Tulare,199851   MB STRATHMORE,US Senate,,Rep,Kevin DeLeon,58,,,
Tulare,199853   MB STRATHMORE,US Senate,,Rep,Kevin DeLeon,2,,,
Tulare,205105   MISSIONARY BAPTIST,US Senate,,Rep,Kevin DeLeon,601,,,
Tulare,205106   CHURCH OF GOD #1,US Senate,,Rep,Kevin DeLeon,300,,,
Tulare,205201   CHURCH OF GOD #2,US Senate,,Rep,Kevin DeLeon,571,,,
Tulare,205302   WAYSIDE,US Senate,,Rep,Kevin DeLeon,613,,,
Tulare,205305   TULARE CO. AG. #2,US Senate,,Rep,Kevin DeLeon,384,,,
Tulare,205401   GARDEN SCHOOL,US Senate,,Rep,Kevin DeLeon,613,,,
Tulare,205405   TULARE COMM. CHUR,US Senate,,Rep,Kevin DeLeon,900,,,
Tulare,205501   PROSPERITY BAPTIST,US Senate,,Rep,Kevin DeLeon,806,,,
Tulare,205502   PROSPERITY BAPTIST,US Senate,,Rep,Kevin DeLeon,764,,,
Tulare,205504   TULARE MEM.,US Senate,,Rep,Kevin DeLeon,845,,,
Tulare,205801   MB TULARE,US Senate,,Rep,Kevin DeLeon,49,,,
Tulare,205802   MB TULARE,US Senate,,Rep,Kevin DeLeon,229,,,
Tulare,205803   MB TULARE,US Senate,,Rep,Kevin DeLeon,195,,,
Tulare,205864   MB TULARE,US Senate,,Rep,Kevin DeLeon,167,,,
Tulare,299017   TULARE CO. AG. #1,US Senate,,Rep,Kevin DeLeon,94,,,
Tulare,299701   TIPTON MEM.,US Senate,,Rep,Kevin DeLeon,135,,,
Tulare,299748   EARLIMART MEM.,US Senate,,Rep,Kevin DeLeon,306,,,
Tulare,299801   MB TULARE,US Senate,,Rep,Kevin DeLeon,7,,,
Tulare,299802   MB TULARE,US Senate,,Rep,Kevin DeLeon,578,,,
Tulare,299803   MB TULARE,US Senate,,Rep,Kevin DeLeon,289,,,
Tulare,299804   MB CORCORAN,US Senate,,Rep,Kevin DeLeon,1,,,
Tulare,299805   MB TIPTON,US Senate,,Rep,Kevin DeLeon,14,,,
Tulare,299806   MB WOODVILLE,US Senate,,Rep,Kevin DeLeon,9,,,
Tulare,299807   MB TULARE,US Senate,,Rep,Kevin DeLeon,5,,,
Tulare,299809   MB RICHGROVE,US Senate,,Rep,Kevin DeLeon,13,,,
Tulare,299810   MB DUCOR,US Senate,,Rep,Kevin DeLeon,7,,,
Tulare,299811   MB POPLAR,US Senate,,Rep,Kevin DeLeon,20,,,
Tulare,299812   MB TERRA BELLA,US Senate,,Rep,Kevin DeLeon,12,,,
Tulare,299813   MB TERRA BELLA,US Senate,,Rep,Kevin DeLeon,6,,,
Tulare,299815   MB ALLENSWORTH,US Senate,,Rep,Kevin DeLeon,25,,,
Tulare,299816   MB EARLIMART,US Senate,,Rep,Kevin DeLeon,107,,,
Tulare,299817   MB RICHGROVE,US Senate,,Rep,Kevin DeLeon,0,,,
Tulare,299818   MB POPLAR,US Senate,,Rep,Kevin DeLeon,0,,,
Tulare,299819   MB PIXLEY,US Senate,,Rep,Kevin DeLeon,284,,,
Tulare,299820   MB PIXLEY,US Senate,,Rep,Kevin DeLeon,41,,,
Tulare,299821   MB ALPAUGH,US Senate,,Rep,Kevin DeLeon,29,,,
Tulare,299822   MB ALPAUGH,US Senate,,Rep,Kevin DeLeon,26,,,
Tulare,299823   MB TIPTON,US Senate,,Rep,Kevin DeLeon,20,,,
Tulare,299825   MB EARLIMART,US Senate,,Rep,Kevin DeLeon,0,,,
Tulare,306001   VISALIA NAZ #1,US Senate,,Rep,Kevin DeLeon,188,,,
Tulare,306002   VISALIA COMM. CHUR,US Senate,,Rep,Kevin DeLeon,588,,,
Tulare,306003   VISALIA,US Senate,,Rep,Kevin DeLeon,417,,,
Tulare,306008   GATEWAY #1,US Senate,,Rep,Kevin DeLeon,752,,,
Tulare,306009   VISALIA,US Senate,,Rep,Kevin DeLeon,772,,,
Tulare,306017   CHRIST LUTHERAN #1,US Senate,,Rep,Kevin DeLeon,487,,,
Tulare,306019   CHRIST LUTHERAN #2,US Senate,,Rep,Kevin DeLeon,710,,,
Tulare,306021,US Senate,,Rep,Kevin DeLeon,647,,,
Tulare,306026   GATEWAY #2,US Senate,,Rep,Kevin DeLeon,675,,,
Tulare,306027   VISALIA NAZ #2,US Senate,,Rep,Kevin DeLeon,495,,,
Tulare,306030   VISALIA COMM. CHUR,US Senate,,Rep,Kevin DeLeon,832,,,
Tulare,306037   VISALIA,US Senate,,Rep,Kevin DeLeon,474,,,
Tulare,306039   VISALIA,US Senate,,Rep,Kevin DeLeon,836,,,
Tulare,306801   MB VISALIA,US Senate,,Rep,Kevin DeLeon,84,,,
Tulare,306803   MB VISALIA,US Senate,,Rep,Kevin DeLeon,1,,,
Tulare,306804   MB VISALIA,US Senate,,Rep,Kevin DeLeon,1,,,
Tulare,306805   MB VISALIA,US Senate,,Rep,Kevin DeLeon,68,,,
Tulare,306806   MB VISALIA,US Senate,,Rep,Kevin DeLeon,6,,,
Tulare,306910   P.P.A.V. HALL,US Senate,,Rep,Kevin DeLeon,416,,,
Tulare,306912   VISALIA 1ST CHRISTIA,US Senate,,Rep,Kevin DeLeon,747,,,
Tulare,306914   VISALIA 1ST CHRISTIA,US Senate,,Rep,Kevin DeLeon,682,,,
Tulare,306915   ANTHONY COMM. CTR,US Senate,,Rep,Kevin DeLeon,520,,,
Tulare,306918   MANUEL HERNANDEZ,US Senate,,Rep,Kevin DeLeon,354,,,
Tulare,306923   SONS OF ITALY #1,US Senate,,Rep,Kevin DeLeon,695,,,
Tulare,306927   SONS OF ITALY #4,US Senate,,Rep,Kevin DeLeon,881,,,
Tulare,306931   SONS OF ITALY #3,US Senate,,Rep,Kevin DeLeon,675,,,
Tulare,306951   SONS OF ITALY #2,US Senate,,Rep,Kevin DeLeon,461,,,
Tulare,399801   MB VISALIA,US Senate,,Rep,Kevin DeLeon,43,,,
Tulare,399802   MB VISALIA,US Senate,,Rep,Kevin DeLeon,90,,,
Tulare,399803   MB VISALIA,US Senate,,Rep,Kevin DeLeon,8,,,
