county,precinct,office,district,party,candidate,votes,early voting,election day,mail
Tuolumne,999205,President,,LIBERTARIAN,STEVEN A. RICHEY (LIB),0,0,0,0
Tuolumne,999206,President,,LIBERTARIAN,STEVEN A. RICHEY (LIB),0,0,0,0
Tuolumne,999207,President,,LIBERTARIAN,STEVEN A. RICHEY (LIB),0,0,0,0
Tuolumne,999208,President,,LIBERTARIAN,STEVEN A. RICHEY (LIB),2,2,0,2
Tuolumne,999301,President,,LIBERTARIAN,STEVEN A. RICHEY (LIB),0,0,0,0
Tuolumne,999302,President,,LIBERTARIAN,STEVEN A. RICHEY (LIB),0,0,0,0
Tuolumne,999303,President,,LIBERTARIAN,STEVEN A. RICHEY (LIB),0,0,0,0
Tuolumne,999304,President,,LIBERTARIAN,STEVEN A. RICHEY (LIB),0,0,0,0
Tuolumne,999305,President,,LIBERTARIAN,STEVEN A. RICHEY (LIB),0,0,0,0
Tuolumne,999306,President,,LIBERTARIAN,STEVEN A. RICHEY (LIB),0,0,0,0
Tuolumne,999307,President,,LIBERTARIAN,STEVEN A. RICHEY (LIB),0,0,0,0
Tuolumne,999308,President,,LIBERTARIAN,STEVEN A. RICHEY (LIB),0,0,0,0
Tuolumne,999309,President,,LIBERTARIAN,STEVEN A. RICHEY (LIB),0,0,0,0
Tuolumne,999401,President,,LIBERTARIAN,STEVEN A. RICHEY (LIB),0,0,0,0
Tuolumne,999402,President,,LIBERTARIAN,STEVEN A. RICHEY (LIB),0,0,0,0
Tuolumne,999403,President,,LIBERTARIAN,STEVEN A. RICHEY (LIB),0,0,0,0
Tuolumne,999404,President,,LIBERTARIAN,STEVEN A. RICHEY (LIB),0,0,0,0
Tuolumne,999405,President,,LIBERTARIAN,STEVEN A. RICHEY (LIB),0,0,0,0
Tuolumne,999406,President,,LIBERTARIAN,STEVEN A. RICHEY (LIB),0,0,0,0
Tuolumne,999407,President,,LIBERTARIAN,STEVEN A. RICHEY (LIB),0,0,0,0
Tuolumne,999408,President,,LIBERTARIAN,STEVEN A. RICHEY (LIB),0,0,0,0
Tuolumne,999409,President,,LIBERTARIAN,STEVEN A. RICHEY (LIB),0,0,0,0
Tuolumne,999410,President,,LIBERTARIAN,STEVEN A. RICHEY (LIB),0,0,0,0
Tuolumne,999411,President,,LIBERTARIAN,STEVEN A. RICHEY (LIB),1,0,1,0
Tuolumne,999412,President,,LIBERTARIAN,STEVEN A. RICHEY (LIB),0,0,0,0
Tuolumne,999413,President,,LIBERTARIAN,STEVEN A. RICHEY (LIB),0,0,0,0
Tuolumne,999414,President,,LIBERTARIAN,STEVEN A. RICHEY (LIB),0,0,0,0
Tuolumne,999415,President,,LIBERTARIAN,STEVEN A. RICHEY (LIB),0,0,0,0
Tuolumne,999501,President,,LIBERTARIAN,STEVEN A. RICHEY (LIB),0,0,0,0
Tuolumne,999502,President,,LIBERTARIAN,STEVEN A. RICHEY (LIB),0,0,0,0
Tuolumne,999503,President,,LIBERTARIAN,STEVEN A. RICHEY (LIB),0,0,0,0
Tuolumne,100003,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,100004,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,101006,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,101007,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),2,2,0,1
Tuolumne,101008,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,101009,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,200010,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,200012,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),1,0,1,0
Tuolumne,200015,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),1,1,0,1
Tuolumne,200016,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),1,1,0,0
Tuolumne,200017,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,300018,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,300021,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),2,2,0,2
Tuolumne,300022,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,300024,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,300025,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),1,1,0,1
Tuolumne,400028,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,400029,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,400030,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,400032,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),2,2,0,2
Tuolumne,400034,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,400035,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,500037,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),1,1,0,0
Tuolumne,500038,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,500041,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),1,0,1,0
Tuolumne,500042,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,500043,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999101,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999102,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999103,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999104,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999105,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999106,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999107,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999108,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999109,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999117,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999118,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999201,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),2,2,0,2
Tuolumne,999202,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999203,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999204,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999205,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999206,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999207,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999208,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),1,1,0,1
Tuolumne,999301,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999302,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999303,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999304,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999305,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999306,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999307,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999308,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999309,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999401,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999402,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999403,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999404,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999405,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999406,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),1,1,0,1
Tuolumne,999407,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999408,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999409,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999410,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999411,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999412,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999413,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999414,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999415,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999501,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999502,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,999503,President,,LIBERTARIAN,JACOB HORNBERGER (LIB),0,0,0,0
Tuolumne,100003,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,100004,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,101006,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,101007,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,101008,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,101009,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,200010,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,200012,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,200015,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,200016,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,200017,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,300018,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,300021,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,300022,President,,LIBERTARIAN,SOURAYA FAAS (LIB),1,1,0,1
Tuolumne,300024,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,300025,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,400028,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,400029,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,400030,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,400032,President,,LIBERTARIAN,SOURAYA FAAS (LIB),1,1,0,1
Tuolumne,400034,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,400035,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,500037,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,500038,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,500041,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,500042,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,500043,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999101,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999102,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999103,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999104,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999105,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999106,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999107,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999108,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999109,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999117,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999118,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999201,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999202,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999203,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999204,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999205,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999206,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999207,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999208,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999301,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999302,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999303,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999304,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999305,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999306,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999307,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999308,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999309,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999401,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999402,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999403,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999404,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999405,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999406,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999407,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999408,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999409,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999410,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999411,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999412,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999413,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999414,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999415,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999501,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999502,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,999503,President,,LIBERTARIAN,SOURAYA FAAS (LIB),0,0,0,0
Tuolumne,100003,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,100004,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,101006,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,101007,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),1,1,0,1
Tuolumne,101008,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,101009,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,200010,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,200012,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,200015,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,200016,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,200017,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,300018,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,300021,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,300022,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,300024,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,300025,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,400028,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,400029,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,400030,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,400032,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,400034,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,400035,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,500037,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,500038,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,500041,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,500042,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,500043,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999101,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999102,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999103,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999104,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999105,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999106,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999107,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999108,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999109,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999117,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999118,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999201,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999202,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999203,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999204,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999205,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999206,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999207,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999208,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999301,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999302,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999303,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999304,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999305,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999306,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999307,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999308,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999309,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999401,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999402,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999403,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999404,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999405,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999406,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999407,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999408,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999409,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999410,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999411,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999412,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999413,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999414,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999415,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999501,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999502,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,999503,President,,LIBERTARIAN,KEENAN WALLACE DUNHAM (LIB),0,0,0,0
Tuolumne,100003,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,100004,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,101006,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,101007,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,101008,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,101009,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,200010,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,200012,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,200015,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,200016,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,200017,President,,LIBERTARIAN,ADAM KOKESH (LIB),1,1,0,1
Tuolumne,300018,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,300021,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,300022,President,,LIBERTARIAN,ADAM KOKESH (LIB),2,1,1,1
Tuolumne,300024,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,300025,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,400028,President,,LIBERTARIAN,ADAM KOKESH (LIB),1,1,0,1
Tuolumne,400029,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,400030,President,,LIBERTARIAN,ADAM KOKESH (LIB),2,2,0,2
Tuolumne,400032,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,400034,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,400035,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,500037,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,500038,President,,LIBERTARIAN,ADAM KOKESH (LIB),2,2,0,1
Tuolumne,500041,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,500042,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,500043,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999101,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999102,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999103,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999104,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999105,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999106,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999107,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999108,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999109,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999117,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999118,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999201,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999202,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999203,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
Tuolumne,999204,President,,LIBERTARIAN,ADAM KOKESH (LIB),0,0,0,0
