county,precinct,office,district,party,candidate,election_day,mail,votes
San Francisco,PCT 9754,State Assembly,19,DEM,Phil Ting,33,490,523
San Francisco,PCT 9755,State Assembly,19,DEM,Phil Ting,25,348,373
San Francisco,PCT 9756,State Assembly,19,DEM,Phil Ting,44,580,624
San Francisco,PCT 9801,State Assembly,19,DEM,Phil Ting,19,247,266
San Francisco,,State Assembly,19,DEM,Phil Ting,8981,125194,134175
San Francisco,PCT 1101,State Assembly,19,REP,John McDonnell,15,84,99
San Francisco,PCT 1102,State Assembly,19,REP,John McDonnell,17,144,161
San Francisco,PCT 1103,State Assembly,19,REP,John McDonnell,15,147,162
San Francisco,PCT 1104/1105,State Assembly,19,REP,John McDonnell,26,154,180
San Francisco,PCT 1106,State Assembly,19,REP,John McDonnell,10,119,129
San Francisco,PCT 1107,State Assembly,19,REP,John McDonnell,10,112,122
San Francisco,PCT 1108,State Assembly,19,REP,John McDonnell,16,107,123
San Francisco,PCT 1109,State Assembly,19,REP,John McDonnell,16,125,141
San Francisco,PCT 1111,State Assembly,19,REP,John McDonnell,11,158,169
San Francisco,PCT 1112,State Assembly,19,REP,John McDonnell,11,115,126
San Francisco,PCT 1113,State Assembly,19,REP,John McDonnell,9,125,134
San Francisco,PCT 1114,State Assembly,19,REP,John McDonnell,26,164,190
San Francisco,PCT 1115,State Assembly,19,REP,John McDonnell,15,171,186
San Francisco,PCT 1116,State Assembly,19,REP,John McDonnell,15,121,136
San Francisco,PCT 1117,State Assembly,19,REP,John McDonnell,12,118,130
San Francisco,PCT 1118,State Assembly,19,REP,John McDonnell,13,161,174
San Francisco,PCT 1119,State Assembly,19,REP,John McDonnell,22,98,120
San Francisco,PCT 1121,State Assembly,19,REP,John McDonnell,15,123,138
San Francisco,PCT 1122,State Assembly,19,REP,John McDonnell,13,143,156
San Francisco,PCT 1123,State Assembly,19,REP,John McDonnell,17,156,173
San Francisco,PCT 1124,State Assembly,19,REP,John McDonnell,15,119,134
San Francisco,PCT 1125,State Assembly,19,REP,John McDonnell,21,188,209
San Francisco,PCT 1126,State Assembly,19,REP,John McDonnell,14,173,187
San Francisco,PCT 1127,State Assembly,19,REP,John McDonnell,24,148,172
San Francisco,PCT 1128,State Assembly,19,REP,John McDonnell,22,159,181
San Francisco,PCT 1129,State Assembly,19,REP,John McDonnell,29,201,230
San Francisco,PCT 1131,State Assembly,19,REP,John McDonnell,22,136,158
San Francisco,PCT 1132,State Assembly,19,REP,John McDonnell,10,155,165
San Francisco,PCT 1133,State Assembly,19,REP,John McDonnell,7,170,177
San Francisco,PCT 1134,State Assembly,19,REP,John McDonnell,13,123,136
San Francisco,PCT 1135,State Assembly,19,REP,John McDonnell,6,108,114
San Francisco,PCT 1136,State Assembly,19,REP,John McDonnell,17,143,160
San Francisco,PCT 9001 MB,State Assembly,19,REP,John McDonnell,2,35,37
San Francisco,PCT 9101,State Assembly,19,REP,John McDonnell,32,146,178
San Francisco,PCT 9102,State Assembly,19,REP,John McDonnell,21,187,208
San Francisco,PCT 9103,State Assembly,19,REP,John McDonnell,33,152,185
San Francisco,PCT 9104,State Assembly,19,REP,John McDonnell,30,175,205
San Francisco,PCT 9105,State Assembly,19,REP,John McDonnell,29,117,146
San Francisco,PCT 9106,State Assembly,19,REP,John McDonnell,20,151,171
San Francisco,PCT 9107,State Assembly,19,REP,John McDonnell,22,137,159
San Francisco,PCT 9108,State Assembly,19,REP,John McDonnell,21,121,142
San Francisco,PCT 9109,State Assembly,19,REP,John McDonnell,22,125,147
San Francisco,PCT 9111,State Assembly,19,REP,John McDonnell,24,113,137
San Francisco,PCT 9112,State Assembly,19,REP,John McDonnell,29,132,161
San Francisco,PCT 9113,State Assembly,19,REP,John McDonnell,33,149,182
San Francisco,PCT 9114,State Assembly,19,REP,John McDonnell,16,117,133
San Francisco,PCT 9115,State Assembly,19,REP,John McDonnell,18,88,106
San Francisco,PCT 9116,State Assembly,19,REP,John McDonnell,14,119,133
San Francisco,PCT 9117,State Assembly,19,REP,John McDonnell,17,125,142
San Francisco,PCT 9118,State Assembly,19,REP,John McDonnell,21,159,180
San Francisco,PCT 9119,State Assembly,19,REP,John McDonnell,13,139,152
San Francisco,PCT 9121,State Assembly,19,REP,John McDonnell,18,154,172
San Francisco,PCT 9122,State Assembly,19,REP,John McDonnell,21,179,200
San Francisco,PCT 9123,State Assembly,19,REP,John McDonnell,28,136,164
San Francisco,PCT 9124,State Assembly,19,REP,John McDonnell,13,161,174
San Francisco,PCT 9125,State Assembly,19,REP,John McDonnell,18,108,126
San Francisco,PCT 9126,State Assembly,19,REP,John McDonnell,25,165,190
San Francisco,PCT 9127,State Assembly,19,REP,John McDonnell,22,127,149
San Francisco,PCT 9128,State Assembly,19,REP,John McDonnell,20,140,160
San Francisco,PCT 9129,State Assembly,19,REP,John McDonnell,11,85,96
San Francisco,PCT 9131,State Assembly,19,REP,John McDonnell,16,100,116
San Francisco,PCT 9132,State Assembly,19,REP,John McDonnell,13,95,108
San Francisco,PCT 9133,State Assembly,19,REP,John McDonnell,30,120,150
San Francisco,PCT 9134,State Assembly,19,REP,John McDonnell,9,120,129
San Francisco,PCT 9135,State Assembly,19,REP,John McDonnell,29,197,226
San Francisco,PCT 9136,State Assembly,19,REP,John McDonnell,19,139,158
San Francisco,PCT 9137,State Assembly,19,REP,John McDonnell,27,155,182
San Francisco,PCT 9138,State Assembly,19,REP,John McDonnell,17,158,175
San Francisco,PCT 9139,State Assembly,19,REP,John McDonnell,20,172,192
San Francisco,PCT 9141,State Assembly,19,REP,John McDonnell,34,176,210
San Francisco,PCT 9142,State Assembly,19,REP,John McDonnell,15,118,133
San Francisco,PCT 9143,State Assembly,19,REP,John McDonnell,17,143,160
San Francisco,PCT 9144,State Assembly,19,REP,John McDonnell,21,126,147
San Francisco,PCT 9145,State Assembly,19,REP,John McDonnell,17,120,137
San Francisco,PCT 9146,State Assembly,19,REP,John McDonnell,13,83,96
San Francisco,PCT 9147,State Assembly,19,REP,John McDonnell,24,112,136
San Francisco,PCT 9148,State Assembly,19,REP,John McDonnell,17,118,135
San Francisco,PCT 9149,State Assembly,19,REP,John McDonnell,9,92,101
San Francisco,PCT 9151,State Assembly,19,REP,John McDonnell,17,104,121
San Francisco,PCT 9152,State Assembly,19,REP,John McDonnell,9,43,52
San Francisco,PCT 9201,State Assembly,19,REP,John McDonnell,23,123,146
San Francisco,PCT 9202,State Assembly,19,REP,John McDonnell,23,148,171
San Francisco,PCT 9203,State Assembly,19,REP,John McDonnell,39,263,302
San Francisco,PCT 9204,State Assembly,19,REP,John McDonnell,31,222,253
San Francisco,PCT 9205,State Assembly,19,REP,John McDonnell,18,132,150
San Francisco,PCT 9206,State Assembly,19,REP,John McDonnell,35,271,306
San Francisco,PCT 9207,State Assembly,19,REP,John McDonnell,41,243,284
San Francisco,PCT 9208,State Assembly,19,REP,John McDonnell,25,214,239
San Francisco,PCT 9209,State Assembly,19,REP,John McDonnell,31,171,202
San Francisco,PCT 9211,State Assembly,19,REP,John McDonnell,31,185,216
San Francisco,PCT 9212,State Assembly,19,REP,John McDonnell,19,180,199
San Francisco,PCT 9213,State Assembly,19,REP,John McDonnell,29,181,210
San Francisco,PCT 9214,State Assembly,19,REP,John McDonnell,17,153,170
San Francisco,PCT 9215,State Assembly,19,REP,John McDonnell,23,163,186
San Francisco,PCT 9216,State Assembly,19,REP,John McDonnell,36,177,213
San Francisco,PCT 9217,State Assembly,19,REP,John McDonnell,26,169,195
San Francisco,PCT 9218,State Assembly,19,REP,John McDonnell,25,195,220
San Francisco,PCT 9219,State Assembly,19,REP,John McDonnell,22,133,155
San Francisco,PCT 9221,State Assembly,19,REP,John McDonnell,16,180,196
San Francisco,PCT 9222,State Assembly,19,REP,John McDonnell,17,211,228
San Francisco,PCT 9223,State Assembly,19,REP,John McDonnell,17,146,163
San Francisco,PCT 9224,State Assembly,19,REP,John McDonnell,43,205,248
San Francisco,PCT 9225,State Assembly,19,REP,John McDonnell,25,162,187
San Francisco,PCT 9226,State Assembly,19,REP,John McDonnell,35,170,205
San Francisco,PCT 9227,State Assembly,19,REP,John McDonnell,23,156,179
San Francisco,PCT 9228,State Assembly,19,REP,John McDonnell,30,142,172
San Francisco,PCT 9229,State Assembly,19,REP,John McDonnell,15,110,125
San Francisco,PCT 9231,State Assembly,19,REP,John McDonnell,19,116,135
San Francisco,PCT 9232,State Assembly,19,REP,John McDonnell,19,127,146
San Francisco,PCT 9233,State Assembly,19,REP,John McDonnell,19,173,192
San Francisco,PCT 9234,State Assembly,19,REP,John McDonnell,21,174,195
San Francisco,PCT 9235,State Assembly,19,REP,John McDonnell,32,188,220
San Francisco,PCT 9236,State Assembly,19,REP,John McDonnell,14,113,127
San Francisco,PCT 9237,State Assembly,19,REP,John McDonnell,14,167,181
San Francisco,PCT 9238,State Assembly,19,REP,John McDonnell,18,206,224
San Francisco,PCT 9239,State Assembly,19,REP,John McDonnell,22,182,204
San Francisco,PCT 9241,State Assembly,19,REP,John McDonnell,17,194,211
San Francisco,PCT 9242,State Assembly,19,REP,John McDonnell,23,148,171
San Francisco,PCT 9243,State Assembly,19,REP,John McDonnell,13,93,106
San Francisco,PCT 9244,State Assembly,19,REP,John McDonnell,12,130,142
San Francisco,PCT 9245,State Assembly,19,REP,John McDonnell,16,125,141
San Francisco,PCT 9246,State Assembly,19,REP,John McDonnell,23,169,192
San Francisco,PCT 9247,State Assembly,19,REP,John McDonnell,27,137,164
San Francisco,PCT 9248,State Assembly,19,REP,John McDonnell,24,120,144
San Francisco,PCT 9249,State Assembly,19,REP,John McDonnell,23,130,153
San Francisco,PCT 9251,State Assembly,19,REP,John McDonnell,18,127,145
San Francisco,PCT 9252,State Assembly,19,REP,John McDonnell,25,140,165
San Francisco,PCT 9253,State Assembly,19,REP,John McDonnell,27,124,151
San Francisco,PCT 9254,State Assembly,19,REP,John McDonnell,20,122,142
San Francisco,PCT 9255,State Assembly,19,REP,John McDonnell,11,66,77
San Francisco,PCT 9256,State Assembly,19,REP,John McDonnell,5,48,53
San Francisco,PCT 9257 MB,State Assembly,19,REP,John McDonnell,2,23,25
San Francisco,PCT 9258,State Assembly,19,REP,John McDonnell,12,101,113
San Francisco,PCT 9401,State Assembly,19,REP,John McDonnell,26,108,134
San Francisco,PCT 9402,State Assembly,19,REP,John McDonnell,29,121,150
San Francisco,PCT 9403,State Assembly,19,REP,John McDonnell,23,140,163
San Francisco,PCT 9404,State Assembly,19,REP,John McDonnell,27,135,162
San Francisco,PCT 9405,State Assembly,19,REP,John McDonnell,24,144,168
San Francisco,PCT 9406,State Assembly,19,REP,John McDonnell,44,120,164
San Francisco,PCT 9407,State Assembly,19,REP,John McDonnell,24,129,153
San Francisco,PCT 9408,State Assembly,19,REP,John McDonnell,19,80,99
San Francisco,PCT 9409,State Assembly,19,REP,John McDonnell,17,61,78
San Francisco,PCT 9411,State Assembly,19,REP,John McDonnell,16,97,113
San Francisco,PCT 9412,State Assembly,19,REP,John McDonnell,15,134,149
San Francisco,PCT 9413,State Assembly,19,REP,John McDonnell,26,164,190
San Francisco,PCT 9414,State Assembly,19,REP,John McDonnell,13,142,155
San Francisco,PCT 9415,State Assembly,19,REP,John McDonnell,12,154,166
San Francisco,PCT 9416,State Assembly,19,REP,John McDonnell,22,151,173
San Francisco,PCT 9417,State Assembly,19,REP,John McDonnell,22,138,160
San Francisco,PCT 9418,State Assembly,19,REP,John McDonnell,28,162,190
San Francisco,PCT 9419,State Assembly,19,REP,John McDonnell,29,195,224
San Francisco,PCT 9421,State Assembly,19,REP,John McDonnell,31,185,216
San Francisco,PCT 9422,State Assembly,19,REP,John McDonnell,18,201,219
San Francisco,PCT 9423,State Assembly,19,REP,John McDonnell,18,123,141
San Francisco,PCT 9424,State Assembly,19,REP,John McDonnell,28,176,204
San Francisco,PCT 9425,State Assembly,19,REP,John McDonnell,16,185,201
San Francisco,PCT 9426,State Assembly,19,REP,John McDonnell,19,146,165
San Francisco,PCT 9427,State Assembly,19,REP,John McDonnell,23,212,235
San Francisco,PCT 9428,State Assembly,19,REP,John McDonnell,27,197,224
San Francisco,PCT 9429,State Assembly,19,REP,John McDonnell,35,175,210
San Francisco,PCT 9431,State Assembly,19,REP,John McDonnell,26,205,231
San Francisco,PCT 9432,State Assembly,19,REP,John McDonnell,16,188,204
San Francisco,PCT 9433,State Assembly,19,REP,John McDonnell,33,163,196
San Francisco,PCT 9434,State Assembly,19,REP,John McDonnell,27,136,163
San Francisco,PCT 9435,State Assembly,19,REP,John McDonnell,24,174,198
San Francisco,PCT 9436,State Assembly,19,REP,John McDonnell,24,206,230
San Francisco,PCT 9437,State Assembly,19,REP,John McDonnell,38,183,221
San Francisco,PCT 9438,State Assembly,19,REP,John McDonnell,22,205,227
San Francisco,PCT 9439,State Assembly,19,REP,John McDonnell,29,179,208
San Francisco,PCT 9441,State Assembly,19,REP,John McDonnell,23,163,186
San Francisco,PCT 9442,State Assembly,19,REP,John McDonnell,38,169,207
San Francisco,PCT 9443,State Assembly,19,REP,John McDonnell,25,131,156
San Francisco,PCT 9444,State Assembly,19,REP,John McDonnell,28,208,236
San Francisco,PCT 9445,State Assembly,19,REP,John McDonnell,23,182,205
San Francisco,PCT 9446,State Assembly,19,REP,John McDonnell,34,218,252
San Francisco,PCT 9447,State Assembly,19,REP,John McDonnell,20,166,186
San Francisco,PCT 9448,State Assembly,19,REP,John McDonnell,21,156,177
San Francisco,PCT 9449,State Assembly,19,REP,John McDonnell,17,179,196
San Francisco,PCT 9451,State Assembly,19,REP,John McDonnell,21,89,110
San Francisco,PCT 9452,State Assembly,19,REP,John McDonnell,33,149,182
San Francisco,PCT 9453,State Assembly,19,REP,John McDonnell,21,108,129
San Francisco,PCT 9501 MB,State Assembly,19,REP,John McDonnell,1,20,21
San Francisco,PCT 9502 MB,State Assembly,19,REP,John McDonnell,1,29,30
San Francisco,PCT 9503/9504,State Assembly,19,REP,John McDonnell,6,69,75
San Francisco,PCT 9505,State Assembly,19,REP,John McDonnell,12,70,82
San Francisco,PCT 9506,State Assembly,19,REP,John McDonnell,4,69,73
San Francisco,PCT 9507,State Assembly,19,REP,John McDonnell,9,54,63
San Francisco,PCT 9508,State Assembly,19,REP,John McDonnell,4,36,40
San Francisco,PCT 9509,State Assembly,19,REP,John McDonnell,8,33,41
San Francisco,PCT 9511,State Assembly,19,REP,John McDonnell,10,59,69
San Francisco,PCT 9512,State Assembly,19,REP,John McDonnell,7,46,53
San Francisco,PCT 9513,State Assembly,19,REP,John McDonnell,12,78,90
San Francisco,PCT 9514/9522,State Assembly,19,REP,John McDonnell,13,65,78
San Francisco,PCT 9515,State Assembly,19,REP,John McDonnell,17,94,111
San Francisco,PCT 9516,State Assembly,19,REP,John McDonnell,25,109,134
San Francisco,PCT 9517,State Assembly,19,REP,John McDonnell,14,75,89
San Francisco,PCT 9518,State Assembly,19,REP,John McDonnell,12,72,84
San Francisco,PCT 9519,State Assembly,19,REP,John McDonnell,11,83,94
San Francisco,PCT 9521,State Assembly,19,REP,John McDonnell,17,57,74
San Francisco,PCT 9701,State Assembly,19,REP,John McDonnell,12,60,72
San Francisco,PCT 9702,State Assembly,19,REP,John McDonnell,9,59,68
San Francisco,PCT 9703,State Assembly,19,REP,John McDonnell,22,148,170
San Francisco,PCT 9704,State Assembly,19,REP,John McDonnell,14,120,134
San Francisco,PCT 9705,State Assembly,19,REP,John McDonnell,13,90,103
San Francisco,PCT 9706 MB,State Assembly,19,REP,John McDonnell,0,5,5
San Francisco,PCT 9707,State Assembly,19,REP,John McDonnell,19,155,174
San Francisco,PCT 9708,State Assembly,19,REP,John McDonnell,16,108,124
San Francisco,PCT 9709,State Assembly,19,REP,John McDonnell,25,174,199
San Francisco,PCT 9711,State Assembly,19,REP,John McDonnell,15,99,114
San Francisco,PCT 9712,State Assembly,19,REP,John McDonnell,9,121,130
San Francisco,PCT 9713,State Assembly,19,REP,John McDonnell,35,177,212
San Francisco,PCT 9714,State Assembly,19,REP,John McDonnell,20,212,232
San Francisco,PCT 9715,State Assembly,19,REP,John McDonnell,13,100,113
San Francisco,PCT 9716,State Assembly,19,REP,John McDonnell,23,153,176
San Francisco,PCT 9717,State Assembly,19,REP,John McDonnell,24,166,190
San Francisco,PCT 9718,State Assembly,19,REP,John McDonnell,22,175,197
San Francisco,PCT 9719,State Assembly,19,REP,John McDonnell,21,182,203
San Francisco,PCT 9721,State Assembly,19,REP,John McDonnell,37,131,168
San Francisco,PCT 9722,State Assembly,19,REP,John McDonnell,18,114,132
San Francisco,PCT 9723,State Assembly,19,REP,John McDonnell,12,138,150
San Francisco,PCT 9724,State Assembly,19,REP,John McDonnell,22,257,279
San Francisco,PCT 9725,State Assembly,19,REP,John McDonnell,25,248,273
San Francisco,PCT 9726,State Assembly,19,REP,John McDonnell,20,84,104
San Francisco,PCT 9727,State Assembly,19,REP,John McDonnell,15,110,125
San Francisco,PCT 9728,State Assembly,19,REP,John McDonnell,46,225,271
San Francisco,PCT 9729,State Assembly,19,REP,John McDonnell,34,201,235
San Francisco,PCT 9731,State Assembly,19,REP,John McDonnell,29,125,154
San Francisco,PCT 9732 MB,State Assembly,19,REP,John McDonnell,0,11,11
San Francisco,PCT 9733 MB,State Assembly,19,REP,John McDonnell,4,32,36
San Francisco,PCT 9734,State Assembly,19,REP,John McDonnell,20,134,154
San Francisco,PCT 9735,State Assembly,19,REP,John McDonnell,26,150,176
San Francisco,PCT 9736,State Assembly,19,REP,John McDonnell,20,117,137
San Francisco,PCT 9737,State Assembly,19,REP,John McDonnell,13,111,124
San Francisco,PCT 9738,State Assembly,19,REP,John McDonnell,25,138,163
San Francisco,PCT 9739,State Assembly,19,REP,John McDonnell,13,78,91
San Francisco,PCT 9741,State Assembly,19,REP,John McDonnell,4,5,9
San Francisco,PCT 9742,State Assembly,19,REP,John McDonnell,35,155,190
San Francisco,PCT 9743,State Assembly,19,REP,John McDonnell,33,140,173
San Francisco,PCT 9744,State Assembly,19,REP,John McDonnell,30,111,141
San Francisco,PCT 9745,State Assembly,19,REP,John McDonnell,28,128,156
San Francisco,PCT 9746,State Assembly,19,REP,John McDonnell,37,192,229
San Francisco,PCT 9747,State Assembly,19,REP,John McDonnell,24,161,185
San Francisco,PCT 9748,State Assembly,19,REP,John McDonnell,19,160,179
San Francisco,PCT 9749,State Assembly,19,REP,John McDonnell,21,132,153
San Francisco,PCT 9751,State Assembly,19,REP,John McDonnell,38,170,208
San Francisco,PCT 9752,State Assembly,19,REP,John McDonnell,19,113,132
San Francisco,PCT 9753,State Assembly,19,REP,John McDonnell,9,105,114
San Francisco,PCT 9754,State Assembly,19,REP,John McDonnell,7,75,82
San Francisco,PCT 9755,State Assembly,19,REP,John McDonnell,11,59,70
San Francisco,PCT 9756,State Assembly,19,REP,John McDonnell,25,132,157
San Francisco,PCT 9801,State Assembly,19,REP,John McDonnell,16,73,89
San Francisco,SAN FRANCISCO CA,State Assembly,19,REP,John McDonnell,5065,34218,39283
San Francisco,PCT 1101,State Assembly,19,,Over Votes,0,1,1
San Francisco,PCT 1102,State Assembly,19,,Over Votes,0,0,0
San Francisco,PCT 1103,State Assembly,19,,Over Votes,0,0,0
San Francisco,PCT 1104/1105,State Assembly,19,,Over Votes,0,2,2
San Francisco,PCT 1106,State Assembly,19,,Over Votes,0,0,0
San Francisco,PCT 1107,State Assembly,19,,Over Votes,0,0,0
San Francisco,PCT 1108,State Assembly,19,,Over Votes,0,0,0
San Francisco,PCT 1109,State Assembly,19,,Over Votes,0,0,0
San Francisco,PCT 1111,State Assembly,19,,Over Votes,0,1,1
San Francisco,PCT 1112,State Assembly,19,,Over Votes,0,0,0
San Francisco,PCT 1113,State Assembly,19,,Over Votes,0,1,1
San Francisco,PCT 1114,State Assembly,19,,Over Votes,0,1,1
San Francisco,PCT 1115,State Assembly,19,,Over Votes,0,0,0
San Francisco,PCT 1116,State Assembly,19,,Over Votes,0,0,0
San Francisco,PCT 1117,State Assembly,19,,Over Votes,0,0,0
San Francisco,PCT 1118,State Assembly,19,,Over Votes,0,0,0
San Francisco,PCT 1119,State Assembly,19,,Over Votes,0,1,1
San Francisco,PCT 1121,State Assembly,19,,Over Votes,0,0,0
San Francisco,PCT 1122,State Assembly,19,,Over Votes,0,0,0
San Francisco,PCT 1123,State Assembly,19,,Over Votes,0,0,0
San Francisco,PCT 1124,State Assembly,19,,Over Votes,0,0,0
San Francisco,PCT 1125,State Assembly,19,,Over Votes,0,0,0
San Francisco,PCT 1126,State Assembly,19,,Over Votes,0,2,2
